  3.75 -4.283e-03
 11.25  1.947e-02
 18.75  1.002e-02
 26.25  7.214e-04
 33.75 -5.923e-03
 41.25 -5.424e-03
 48.75 -6.651e-03
 56.25 -7.214e-03
 63.75 -8.595e-03
 71.25 -8.729e-03
 78.75 -9.214e-03
 86.25 -6.795e-03
 93.75 -5.974e-03
101.25 -7.707e-03
108.75 -6.482e-03
116.25 -4.762e-03
123.75 -5.266e-03
131.25 -5.461e-03
138.75 -4.357e-03
146.25 -4.956e-03
153.75 -4.878e-03
161.25 -4.877e-03
168.75 -4.873e-03
176.25 -3.797e-03
# norm=-0.0125669, Npairs=1e+06, Nab=1.60163e+06
<cthetaB>=0.0047356, v2c=0.00024286, v2s=-5.31471e-05
# double tau 12.0
# double etaG 1.7
# double ptmin 200.0
# double ymax 1.0
# double RHBT 15.0
# double NMILLIONPAIRS 1.0
# double NMILLIONPAIRS 1.0
