# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0190734 -----------------
#dely    BF
0.050 -0.0824 -0.0007
0.150 -0.0696 -0.0006
0.250 -0.0529 -0.0005
0.350 -0.0280 -0.0003
0.450 -0.0086 -0.0001
0.550  0.0013  0.0000
0.650  0.0077  0.0001
0.750  0.0104  0.0002
0.850  0.0111  0.0003
0.950  0.0088  0.0003
1.050  0.0050  0.0002
1.150  0.0033  0.0002
1.250  0.0023  0.0002
1.350  0.0007  0.0001
1.450  0.0002  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
