# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.553216 -----------------
#dely    BF
0.050  1.1241  0.0069
0.150  0.9721  0.0062
0.250  0.8116  0.0054
0.350  0.6622  0.0046
0.450  0.5699  0.0043
0.550  0.4945  0.0040
0.650  0.3107  0.0027
0.750  0.2590  0.0025
0.850  0.2037  0.0021
0.950  0.1035  0.0012
1.050  0.0394  0.0005
1.150  0.0298  0.0004
1.250 -0.0004 -0.0000
1.350 -0.0171 -0.0003
1.450 -0.0078 -0.0002
1.550 -0.0165 -0.0005
1.650 -0.0041 -0.0002
1.750 -0.0025 -0.0002
