# ICODE=321, JCODE=-2212
# SIGMA_QGP=1, SIGMA_HAD=0.4
# NSAMPLE=100000000, Tblast=102, UPERPblast(x,y)=(0.732,0.732)
# SOVERUD=0.5, QUARK_ENTROPY_RATIO=0.18, BARYON_FUDGE=0.666667
# ------- normalization=0.00841577 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
  0.15 0.0612286 0.00214345 0.0175 0.285814 -0.0279902 0.0612286 0.0279902
  0.25 0.0580018 0.00217159 0.0155 0.267233 -0.0269428 0.0580018 0.0265686
  0.35 0.0507514 0.00207816 0.0124 0.244328 -0.0266036 0.0527979 0.0245572
  0.45 0.0398333 0.00182455 0.0087 0.21841 -0.0260977 0.0462433 0.0196877
  0.55 0.0279512 0.00144733 0.0054 0.193194 -0.0248455 0.0398563 0.013458
  0.65 0.0191653 0.00114821 0.0032 0.166968 -0.0251545 0.0341383 0.00958267
  0.75 0.0127398 0.000901915 0.0018 0.14129 -0.0219407 0.0276028 0.00778541
  0.85 0.00692317 0.000599259 0.0008 0.115554 -0.0199041 0.0216349 0.00519238
  0.95 0.00111229 0.000123738 0.0001 0.089905 -0.0177966 0.0166843 0.00333686
  1.05 -0.00303374 0.000460233 -0.0002 0.0659253 -0.0166856 0.0121349 0.00151687
  1.15 -0.0069253 0.00159878 -0.0003 0.0433194 -0.0138506 0.0069253 0
  1.25 -0.00813514 0.00330916 -0.0002 0.0245847 -0.0122027 0.00406757 0
  1.35 -0.00891615 0.0079499 -0.0001 0.0112156 -0.00891615 0 0
