# ICODE=321, JCODE=-321
# SIGMA_QGP=1.0773, SIGMA_HAD=0.482523
# NSAMPLE=10000000, Tblast=88.2265, UPERPblast(x,y)=(0.76,0.76)
# SOVERUD=0.8372, QUARK_ENTROPY_RATIO=0.1796, BARYON_FUDGE=0.6353
# ------- normalization=0.0601192 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.0895  0.0005  0.0846 -0.0009  0.0058
0.150  0.0868  0.0005  0.0821 -0.0009  0.0056
0.250  0.0785  0.0004  0.0746 -0.0008  0.0047
0.350  0.0691  0.0004  0.0656 -0.0006  0.0041
0.450  0.0620  0.0004  0.0589 -0.0006  0.0037
0.550  0.0531  0.0004  0.0503 -0.0004  0.0033
0.650  0.0442  0.0004  0.0420 -0.0004  0.0026
0.750  0.0355  0.0003  0.0336 -0.0002  0.0021
0.850  0.0283  0.0003  0.0269 -0.0002  0.0016
0.950  0.0211  0.0003  0.0201 -0.0001  0.0011
1.050  0.0148  0.0002  0.0141 -0.0001  0.0008
1.150  0.0089  0.0002  0.0085 -0.0000  0.0005
1.250  0.0055  0.0001  0.0054 -0.0000  0.0001
1.350  0.0026  0.0001  0.0026 -0.0000  0.0000
1.450  0.0010  0.0001  0.0010  0.0000  0.0000
1.550  0.0002  0.0000  0.0002  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
