# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.12634 -----------------
#dely    BF    dB     BFVar
0.050  0.2779  0.0025  0.0134
0.150  0.2419  0.0023  0.0151
0.250  0.1936  0.0019  0.0087
0.350  0.1447  0.0016  0.0086
0.450  0.1144  0.0014  0.0068
0.550  0.0802  0.0011  0.0051
0.650  0.0656  0.0011  0.0049
0.750  0.0543  0.0010  0.0040
0.850  0.0364  0.0009  0.0039
0.950  0.0244  0.0007  0.0024
1.050  0.0163  0.0006  0.0020
1.150  0.0082  0.0004  0.0022
1.250  0.0040  0.0003  0.0009
1.350  0.0011  0.0001  0.0003
1.450  0.0003  0.0001  0.0001
1.550  0.0001  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
