# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0245634 -----------------
#dely    BF
0.050 -0.0447 -0.0005
0.150 -0.0397 -0.0005
0.250 -0.0405 -0.0005
0.350 -0.0336 -0.0005
0.450 -0.0253 -0.0004
0.550 -0.0230 -0.0004
0.650 -0.0140 -0.0003
0.750 -0.0109 -0.0002
0.850 -0.0069 -0.0002
0.950 -0.0043 -0.0001
1.050 -0.0021 -0.0001
1.150 -0.0008 -0.0000
1.250  0.0001  0.0000
1.350  0.0000  0.0000
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
