# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.256801 -----------------
#dely    BF    dB     BFVar
0.050  0.3614  0.0002  0.0047
0.150  0.3363  0.0002  0.0042
0.250  0.3082  0.0002  0.0031
0.350  0.2789  0.0001  0.0028
0.450  0.2487  0.0001  0.0030
0.550  0.2171  0.0001  0.0036
0.650  0.1857  0.0001  0.0023
0.750  0.1574  0.0001  0.0028
0.850  0.1282  0.0001  0.0014
0.950  0.1019  0.0001  0.0025
1.050  0.0794  0.0001  0.0012
1.150  0.0585  0.0001  0.0009
1.250  0.0417  0.0001  0.0017
1.350  0.0288  0.0000  0.0008
1.450  0.0181  0.0000  0.0004
1.550  0.0109  0.0000  0.0006
1.650  0.0052  0.0000  0.0002
1.750  0.0015  0.0000  0.0002
