# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.179662 -----------------
#dely    BF    dB     BFVar
0.050  0.1624  0.0001  0.0033
0.150  0.1594  0.0001  0.0025
0.250  0.1555  0.0001  0.0041
0.350  0.1576  0.0001  0.0031
0.450  0.1552  0.0001  0.0034
0.550  0.1536  0.0001  0.0022
0.650  0.1466  0.0001  0.0030
0.750  0.1360  0.0001  0.0016
0.850  0.1253  0.0001  0.0017
0.950  0.1097  0.0001  0.0016
1.050  0.0930  0.0001  0.0022
1.150  0.0753  0.0001  0.0016
1.250  0.0586  0.0001  0.0042
1.350  0.0445  0.0001  0.0009
1.450  0.0306  0.0000  0.0009
1.550  0.0196  0.0000  0.0012
1.650  0.0104  0.0000  0.0008
1.750  0.0031  0.0000  0.0003
