# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=10000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.103294 -----------------
#dely    BF
0.050 -0.1934 -0.0001
0.150 -0.1758 -0.0001
0.250 -0.1563 -0.0001
0.350 -0.1343 -0.0001
0.450 -0.1080 -0.0001
0.550 -0.0859 -0.0001
0.650 -0.0644 -0.0001
0.750 -0.0492 -0.0001
0.850 -0.0342 -0.0000
0.950 -0.0227 -0.0000
1.050 -0.0140 -0.0000
1.150 -0.0074 -0.0000
1.250 -0.0013 -0.0000
1.350  0.0013  0.0000
1.450  0.0033  0.0000
1.550  0.0044  0.0000
1.650  0.0036  0.0000
1.750  0.0015  0.0000
