# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.344207 -----------------
#dely    BF    dB     BFVar
0.050  0.4375  0.0002  0.0028
0.150  0.4083  0.0002  0.0029
0.250  0.3788  0.0002  0.0025
0.350  0.3474  0.0002  0.0023
0.450  0.3164  0.0002  0.0041
0.550  0.2822  0.0002  0.0024
0.650  0.2483  0.0002  0.0016
0.750  0.2179  0.0002  0.0039
0.850  0.1854  0.0002  0.0021
0.950  0.1569  0.0001  0.0020
1.050  0.1288  0.0001  0.0023
1.150  0.1029  0.0001  0.0018
1.250  0.0803  0.0001  0.0015
1.350  0.0609  0.0001  0.0015
1.450  0.0425  0.0001  0.0011
1.550  0.0277  0.0001  0.0014
1.650  0.0152  0.0000  0.0006
1.750  0.0048  0.0000  0.0003
