  2.50  1.769e-04  9.941e+06
  7.50 -8.170e-05  9.922e+06
 12.50 -6.756e-04  9.882e+06
 17.50 -3.070e-04  9.834e+06
 22.50 -3.942e-04  9.778e+06
 27.50 -2.122e-04  9.722e+06
 32.50 -6.365e-04  9.667e+06
 37.50 -5.795e-05  9.638e+06
 42.50  3.878e-04  9.617e+06
 47.50 -2.001e-04  9.619e+06
 52.50 -1.963e-05  9.634e+06
 57.50 -1.937e-04  9.675e+06
 62.50  1.291e-04  9.728e+06
 67.50  3.487e-05  9.774e+06
 72.50 -5.987e-05  9.833e+06
 77.50  3.089e-04  9.886e+06
 82.50 -5.887e-06  9.928e+06
 87.50  4.447e-04  9.938e+06
 92.50  9.752e-05  9.941e+06
 97.50  3.027e-04  9.922e+06
102.50  9.251e-05  9.879e+06
107.50  2.232e-05  9.831e+06
112.50  2.527e-04  9.775e+06
117.50  4.051e-04  9.728e+06
122.50  1.686e-05  9.672e+06
127.50  1.181e-04  9.639e+06
132.50 -4.035e-05  9.622e+06
137.50  1.055e-04  9.620e+06
142.50 -4.052e-05  9.638e+06
147.50 -2.903e-04  9.666e+06
152.50  2.568e-04  9.723e+06
157.50  2.330e-04  9.777e+06
162.50  3.317e-04  9.829e+06
167.50  2.350e-05  9.884e+06
172.50  1.088e-04  9.921e+06
177.50 -2.675e-05  9.942e+06
