  3.75 -6.287e-02
 11.25 -4.610e-02
 18.75 -1.746e-02
 26.25 -1.363e-03
 33.75  5.617e-03
 41.25  8.003e-03
 48.75  7.201e-03
 56.25  7.346e-03
 63.75  6.555e-03
 71.25  6.172e-03
 78.75  6.157e-03
 86.25  5.297e-03
 93.75  5.198e-03
101.25  4.957e-03
108.75  3.938e-03
116.25  3.923e-03
123.75  3.652e-03
131.25  3.435e-03
138.75  2.959e-03
146.25  3.351e-03
153.75  2.825e-03
161.25  2.499e-03
168.75  2.977e-03
176.25  3.414e-03
# norm=-0.00422944, Npairs=1e+06, Nab=1.64e+06
<cthetaB>=-0.0163193, v2c=-2.51684e-05, v2s=-3.59825e-05
# double tau 12.0
# double etaG 1.7
# double ptmin 100.0
# double ymax 1.0
# double RHBT 15.0
# double NMILLIONPAIRS 1
# double NMILLIONPAIRS 1
