 0  0.1327
 1  0.1270
 2  0.1165
 3  0.1043
 4  0.0896
 5  0.0757
 6  0.0616
 7  0.0509
 8  0.0415
 9  0.0339
10  0.0272
11  0.0221
12  0.0187
13  0.0156
14  0.0133
15  0.0112
16  0.0097
17  0.0088
18  0.0079
19  0.0070
20  0.0066
21  0.0062
22  0.0059
23  0.0059
