# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.143099 -----------------
#dely    BF
0.050  0.1709  0.0013
0.150  0.2213  0.0018
0.250  0.1340  0.0011
0.350  0.1687  0.0015
0.450  0.1196  0.0011
0.550  0.0877  0.0009
0.650  0.1102  0.0012
0.750  0.0536  0.0006
0.850  0.0661  0.0009
0.950  0.0842  0.0012
1.050  0.0414  0.0007
1.150  0.0440  0.0008
1.250  0.0449  0.0010
1.350  0.0439  0.0011
1.450  0.0258  0.0008
1.550  0.0151  0.0006
1.650 -0.0010 -0.0001
1.750  0.0006  0.0001
