# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.337711 -----------------
#dely    BF    dB     BFVar
0.050  0.4229  0.0002  0.0033
0.150  0.3943  0.0002  0.0027
0.250  0.3682  0.0002  0.0042
0.350  0.3398  0.0002  0.0029
0.450  0.3085  0.0002  0.0047
0.550  0.2765  0.0002  0.0028
0.650  0.2463  0.0002  0.0031
0.750  0.2150  0.0002  0.0022
0.850  0.1860  0.0002  0.0020
0.950  0.1561  0.0001  0.0021
1.050  0.1281  0.0001  0.0022
1.150  0.1029  0.0001  0.0015
1.250  0.0804  0.0001  0.0017
1.350  0.0598  0.0001  0.0016
1.450  0.0435  0.0001  0.0016
1.550  0.0285  0.0001  0.0008
1.650  0.0154  0.0000  0.0005
1.750  0.0048  0.0000  0.0002
