# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.093796 -----------------
#dely    BF    dB     BFVar
0.050  0.1895  0.0021  0.0126
0.150  0.1689  0.0019  0.0070
0.250  0.1381  0.0016  0.0071
0.350  0.1072  0.0014  0.0095
0.450  0.0828  0.0012  0.0078
0.550  0.0674  0.0011  0.0085
0.650  0.0575  0.0010  0.0049
0.750  0.0418  0.0009  0.0059
0.850  0.0308  0.0007  0.0160
0.950  0.0238  0.0007  0.0023
1.050  0.0132  0.0005  0.0029
1.150  0.0101  0.0005  0.0023
1.250  0.0043  0.0003  0.0008
1.350  0.0020  0.0002  0.0004
1.450  0.0004  0.0001  0.0003
1.550  0.0000  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
