0.15 0.2356 0.2349 0.2517 0.2531 0.2605 0.2793 0.2601 0.2372 0.2452 0.2381 0.2314 0.2525 0.2516 0.2722 0.249 0.2529 0.2394 0.2691 0.2329 0.2637 
0.25 0.2164 0.2201 0.2324 0.2337 0.2369 0.2518 0.2373 0.2176 0.2281 0.2195 0.2102 0.2291 0.2326 0.2447 0.2271 0.2349 0.2177 0.248 0.2158 0.2423 
0.35 0.1964 0.2006 0.2086 0.2142 0.2167 0.2256 0.216 0.1977 0.2082 0.2036 0.1927 0.2128 0.2103 0.2213 0.2102 0.2096 0.1964 0.2236 0.2003 0.2209 
0.45 0.176 0.1795 0.1899 0.191 0.1939 0.2014 0.1954 0.1798 0.1845 0.1792 0.175 0.1823 0.1867 0.196 0.1871 0.1877 0.1799 0.1992 0.1778 0.1991 
0.55 0.1555 0.1567 0.1636 0.1655 0.1681 0.1763 0.1716 0.1559 0.1633 0.1543 0.1516 0.1581 0.1632 0.1692 0.1614 0.163 0.1547 0.1715 0.1566 0.1714 
0.65 0.134 0.1316 0.1372 0.1422 0.143 0.148 0.1426 0.134 0.1381 0.1301 0.1295 0.1319 0.138 0.1399 0.1354 0.1374 0.1339 0.1471 0.1346 0.1471 
0.75 0.111 0.1128 0.1145 0.1199 0.1178 0.1215 0.1195 0.1107 0.1128 0.111 0.1064 0.109 0.1152 0.1161 0.1092 0.114 0.1106 0.1182 0.1125 0.1206 
0.85 0.0911 0.0921 0.0893 0.0983 0.0954 0.0964 0.0954 0.0902 0.092 0.0901 0.0882 0.0864 0.0919 0.0898 0.087 0.0899 0.0899 0.0947 0.0917 0.0977 
0.95 0.0691 0.073 0.0701 0.077 0.0727 0.0749 0.0722 0.0721 0.0702 0.0701 0.0657 0.0648 0.0717 0.0671 0.0663 0.0701 0.0701 0.0715 0.0736 0.0757 
1.05 0.053 0.0548 0.0528 0.0588 0.0533 0.0559 0.0552 0.0535 0.0531 0.0521 0.0505 0.0468 0.0523 0.0483 0.0496 0.0529 0.053 0.0519 0.0556 0.0571 
1.15 0.0399 0.0406 0.0376 0.0426 0.0387 0.0391 0.0402 0.039 0.0373 0.0367 0.038 0.0319 0.0386 0.0331 0.0326 0.0372 0.0367 0.0365 0.0415 0.041 
1.25 0.0276 0.0292 0.0252 0.0303 0.0255 0.0261 0.0277 0.0275 0.0255 0.026 0.0262 0.0207 0.0252 0.0228 0.0222 0.0254 0.0275 0.0238 0.0291 0.0284 
1.35 0.0176 0.0187 0.0159 0.0198 0.0173 0.0159 0.0171 0.0181 0.0167 0.0171 0.017 0.0121 0.0167 0.0129 0.0139 0.0156 0.0173 0.0144 0.0193 0.0181 
1.45 0.0107 0.0118 0.0103 0.0127 0.0086 0.0092 0.0098 0.0109 0.0099 0.0098 0.0098 0.0074 0.0099 0.0074 0.007 0.009 0.0104 0.0073 0.0119 0.01 
1.55 0.0057 0.0064 0.0047 0.0057 0.0043 0.0038 0.0046 0.0056 0.0045 0.0043 0.005 0.0028 0.005 0.0035 0.0033 0.0043 0.0049 0.0029 0.0066 0.0049 
1.65 0.0019 0.0022 0.0014 0.0016 0.0015 0.0006 0.0008 0.0018 0.0012 0.0016 0.0012 0.0006 0.0015 0.0008 0.0006 0.0013 0.0016 0.0006 0.0019 0.0012 
1.75 0.0001 0.0002 0.0002 0.0002 0 0 0 0.0002 0.0002 0.0001 0.0001 0 0.0001 -0 -0.0001 0 0.0002 -0 0.0002 0.0001 
