0.15 -0.1243 -0.125 -0.1223 -0.1258 -0.1321 -0.1288 -0.1276 -0.1336 -0.1302 -0.1356 -0.1322 -0.1185 -0.124 -0.1299 -0.1275 -0.126 -0.1346 -0.1258 -0.1262 -0.1301 
0.25 -0.1193 -0.1175 -0.1141 -0.1191 -0.1241 -0.1205 -0.1183 -0.1239 -0.1163 -0.1222 -0.1213 -0.1085 -0.1165 -0.1164 -0.1166 -0.1163 -0.1194 -0.1186 -0.1165 -0.1186 
0.35 -0.1038 -0.1051 -0.107 -0.1087 -0.11 -0.1103 -0.1038 -0.1098 -0.1036 -0.1117 -0.1125 -0.0998 -0.1074 -0.1078 -0.106 -0.1054 -0.108 -0.1107 -0.1061 -0.1041 
0.45 -0.0926 -0.0947 -0.0955 -0.0974 -0.0965 -0.0979 -0.0955 -0.0963 -0.0967 -0.0998 -0.1006 -0.088 -0.093 -0.0979 -0.0925 -0.095 -0.0981 -0.0956 -0.0972 -0.0928 
0.55 -0.0849 -0.0841 -0.0869 -0.086 -0.0845 -0.0879 -0.0872 -0.0865 -0.0866 -0.0882 -0.0876 -0.0776 -0.0833 -0.0861 -0.0857 -0.0831 -0.0831 -0.0845 -0.087 -0.0833 
0.65 -0.0744 -0.0779 -0.0783 -0.0769 -0.077 -0.0735 -0.0764 -0.0759 -0.0725 -0.075 -0.0768 -0.0691 -0.0711 -0.0753 -0.0753 -0.075 -0.0741 -0.0737 -0.075 -0.072 
0.75 -0.068 -0.0701 -0.0684 -0.0672 -0.0686 -0.0691 -0.0685 -0.0663 -0.0675 -0.0662 -0.0676 -0.0621 -0.0632 -0.0672 -0.0667 -0.0656 -0.068 -0.0649 -0.0692 -0.0662 
0.85 -0.0595 -0.0598 -0.0611 -0.06 -0.0608 -0.0614 -0.0607 -0.0613 -0.0592 -0.0594 -0.0596 -0.0541 -0.0599 -0.0593 -0.0601 -0.0581 -0.0599 -0.0588 -0.0595 -0.0579 
0.95 -0.0546 -0.0526 -0.0547 -0.0521 -0.0526 -0.053 -0.0537 -0.053 -0.0537 -0.0517 -0.0529 -0.0475 -0.0537 -0.0532 -0.0529 -0.0509 -0.0527 -0.0507 -0.0528 -0.0506 
1.05 -0.0475 -0.0475 -0.0469 -0.0457 -0.0452 -0.0466 -0.0451 -0.0449 -0.0463 -0.044 -0.0449 -0.0415 -0.0454 -0.0476 -0.0464 -0.0461 -0.0473 -0.0442 -0.0454 -0.0442 
1.15 -0.0409 -0.0391 -0.0401 -0.0398 -0.038 -0.0384 -0.0392 -0.0384 -0.0407 -0.0378 -0.0397 -0.0348 -0.0384 -0.0384 -0.0385 -0.0395 -0.0365 -0.0391 -0.0392 -0.0377 
1.25 -0.0303 -0.0327 -0.0318 -0.0314 -0.0315 -0.0324 -0.0317 -0.0299 -0.0316 -0.0316 -0.0316 -0.0305 -0.0324 -0.0313 -0.0333 -0.0306 -0.0313 -0.0302 -0.032 -0.0291 
1.35 -0.0238 -0.0242 -0.0243 -0.024 -0.0244 -0.0238 -0.0233 -0.0245 -0.0243 -0.0235 -0.0232 -0.0211 -0.0245 -0.0229 -0.0247 -0.0235 -0.024 -0.0236 -0.0242 -0.0226 
1.45 -0.0165 -0.0173 -0.0169 -0.0163 -0.0168 -0.0164 -0.016 -0.0173 -0.0157 -0.0163 -0.0167 -0.0158 -0.0166 -0.0163 -0.0166 -0.0165 -0.0164 -0.0168 -0.0162 -0.0157 
1.55 -0.01 -0.0093 -0.0098 -0.0102 -0.0098 -0.0098 -0.0092 -0.0096 -0.0099 -0.0097 -0.0097 -0.009 -0.0097 -0.0097 -0.0097 -0.0099 -0.0098 -0.0097 -0.0102 -0.0105 
1.65 -0.0038 -0.0039 -0.0036 -0.0038 -0.0036 -0.0036 -0.0035 -0.0037 -0.0037 -0.0037 -0.0038 -0.0038 -0.0037 -0.0039 -0.0039 -0.0035 -0.0035 -0.0036 -0.0037 -0.0034 
1.75 -0.0004 -0.0003 -0.0003 -0.0003 -0.0004 -0.0003 -0.0003 -0.0003 -0.0004 -0.0003 -0.0003 -0.0003 -0.0003 -0.0003 -0.0003 -0.0003 -0.0004 -0.0003 -0.0003 -0.0004 
