# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0569776 -----------------
#dely    BF    dB     BFVar
0.050  0.0853  0.0003  0.0025
0.150  0.0817  0.0003  0.0029
0.250  0.0760  0.0003  0.0040
0.350  0.0653  0.0002  0.0015
0.450  0.0559  0.0002  0.0026
0.550  0.0479  0.0002  0.0024
0.650  0.0395  0.0002  0.0013
0.750  0.0325  0.0002  0.0014
0.850  0.0278  0.0002  0.0015
0.950  0.0206  0.0002  0.0011
1.050  0.0154  0.0002  0.0010
1.150  0.0110  0.0001  0.0010
1.250  0.0061  0.0001  0.0005
1.350  0.0034  0.0001  0.0004
1.450  0.0012  0.0000  0.0002
1.550  0.0003  0.0000  0.0001
1.650  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000
