  3.75  3.100e-02
 11.25  1.835e-02
 18.75  6.583e-03
 26.25 -4.190e-03
 33.75 -6.046e-03
 41.25 -6.213e-03
 48.75 -4.952e-03
 56.25 -5.607e-03
 63.75 -4.083e-03
 71.25 -3.598e-03
 78.75 -3.280e-03
 86.25 -3.188e-03
 93.75 -2.882e-03
101.25 -2.550e-03
108.75 -1.592e-03
116.25 -1.532e-03
123.75 -1.229e-03
131.25 -1.044e-03
138.75 -7.877e-04
146.25 -6.870e-04
153.75 -6.850e-04
161.25 -9.251e-04
168.75 -8.317e-04
176.25 -1.049e-03
#double Rx 13.0
#double Ry 13.0
#double tau 10.0
#double T 100.0
#double uxmax 1.3
#double uymax 1.3
#double etaG 1.7
#double ptmin 100.0
#double ymax 1.0
#double NMILLIONPAIRS 10
##double RHBT 6.0
##double RHBT 6.0
