# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.28122 -----------------
#dely    BF    dB     BFVar
0.050  0.3608  0.0002  0.0028
0.150  0.3375  0.0002  0.0040
0.250  0.3112  0.0002  0.0024
0.350  0.2866  0.0002  0.0027
0.450  0.2616  0.0002  0.0048
0.550  0.2333  0.0002  0.0040
0.650  0.2074  0.0002  0.0044
0.750  0.1807  0.0001  0.0018
0.850  0.1536  0.0001  0.0027
0.950  0.1280  0.0001  0.0052
1.050  0.1030  0.0001  0.0025
1.150  0.0814  0.0001  0.0018
1.250  0.0617  0.0001  0.0023
1.350  0.0445  0.0001  0.0013
1.450  0.0299  0.0000  0.0009
1.550  0.0188  0.0000  0.0005
1.650  0.0096  0.0000  0.0004
1.750  0.0028  0.0000  0.0003
