# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.242524 -----------------
#dely    BF
0.050  0.7865  0.0064
0.150  1.0238  0.0086
0.250  0.7868  0.0070
0.350  0.5835  0.0053
0.450  0.2931  0.0028
0.550  0.1328  0.0013
0.650 -0.0735 -0.0008
0.750 -0.0464 -0.0005
0.850 -0.1963 -0.0024
0.950 -0.1783 -0.0024
1.050 -0.1948 -0.0028
1.150 -0.1701 -0.0027
1.250 -0.1053 -0.0019
1.350 -0.0813 -0.0016
1.450 -0.0856 -0.0020
1.550 -0.0324 -0.0009
1.650 -0.0150 -0.0006
1.750 -0.0024 -0.0002
