# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0230207 -----------------
#dely    BF
0.050  0.0386  0.0010
0.150  0.0413  0.0011
0.250  0.0310  0.0009
0.350  0.0315  0.0009
0.450  0.0178  0.0006
0.550  0.0207  0.0007
0.650  0.0203  0.0008
0.750  0.0102  0.0004
0.850  0.0092  0.0004
0.950  0.0059  0.0003
1.050  0.0052  0.0003
1.150 -0.0016 -0.0001
1.250 -0.0001 -0.0000
1.350  0.0001  0.0000
1.450 -0.0000 -0.0000
1.550 -0.0000 -0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
