# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0822235 -----------------
#dely    BF    dB     BFVar
0.050  0.1040  0.0001  0.0020
0.150  0.0991  0.0001  0.0028
0.250  0.0931  0.0001  0.0015
0.350  0.0873  0.0001  0.0029
0.450  0.0802  0.0001  0.0028
0.550  0.0723  0.0001  0.0013
0.650  0.0628  0.0001  0.0010
0.750  0.0548  0.0001  0.0019
0.850  0.0442  0.0000  0.0015
0.950  0.0363  0.0000  0.0016
1.050  0.0271  0.0000  0.0008
1.150  0.0213  0.0000  0.0009
1.250  0.0153  0.0000  0.0006
1.350  0.0109  0.0000  0.0005
1.450  0.0075  0.0000  0.0017
1.550  0.0042  0.0000  0.0005
1.650  0.0017  0.0000  0.0001
1.750  0.0001  0.0000  0.0000
