# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.258816 -----------------
#dely    BF
0.050  0.4842  0.0006
0.150  0.4444  0.0005
0.250  0.3875  0.0005
0.350  0.3323  0.0004
0.450  0.2686  0.0004
0.550  0.2143  0.0003
0.650  0.1669  0.0003
0.750  0.1141  0.0002
0.850  0.0786  0.0002
0.950  0.0522  0.0001
1.050  0.0301  0.0001
1.150  0.0152  0.0000
1.250  0.0053  0.0000
1.350  0.0007  0.0000
1.450 -0.0024 -0.0000
1.550 -0.0020 -0.0000
1.650 -0.0015 -0.0000
1.750 -0.0001 -0.0000
