# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.04017 -----------------
#dely    BF
0.050 -0.0157 -0.0000
0.150 -0.0163 -0.0000
0.250 -0.0167 -0.0000
0.350 -0.0219 -0.0000
0.450 -0.0222 -0.0000
0.550 -0.0251 -0.0000
0.650 -0.0271 -0.0000
0.750 -0.0297 -0.0000
0.850 -0.0317 -0.0001
0.950 -0.0324 -0.0001
1.050 -0.0319 -0.0001
1.150 -0.0304 -0.0001
1.250 -0.0294 -0.0001
1.350 -0.0260 -0.0001
1.450 -0.0196 -0.0001
1.550 -0.0145 -0.0001
1.650 -0.0081 -0.0000
1.750 -0.0031 -0.0000
