# ICODE=1735357040, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.315541 -----------------
#dely    BF
0.050  0.5541  0.0037
0.150  0.5075  0.0035
0.250  0.4362  0.0032
0.350  0.3617  0.0028
0.450  0.3231  0.0026
0.550  0.2791  0.0025
0.650  0.2042  0.0020
0.750  0.1530  0.0016
0.850  0.1232  0.0014
0.950  0.0733  0.0009
1.050  0.0540  0.0007
1.150  0.0367  0.0006
1.250  0.0174  0.0003
1.350  0.0173  0.0004
1.450  0.0123  0.0003
1.550  0.0033  0.0001
1.650 -0.0010 -0.0000
1.750 -0.0002 -0.0000
