# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.275752 -----------------
#dely    BF    dB     BFVar
0.050  0.3959  0.0003  0.0042
0.150  0.3705  0.0002  0.0057
0.250  0.3391  0.0002  0.0039
0.350  0.3077  0.0002  0.0044
0.450  0.2732  0.0002  0.0031
0.550  0.2377  0.0002  0.0039
0.650  0.2003  0.0002  0.0031
0.750  0.1671  0.0002  0.0029
0.850  0.1349  0.0001  0.0015
0.950  0.1047  0.0001  0.0017
1.050  0.0796  0.0001  0.0015
1.150  0.0574  0.0001  0.0011
1.250  0.0399  0.0001  0.0007
1.350  0.0253  0.0000  0.0023
1.450  0.0147  0.0000  0.0011
1.550  0.0074  0.0000  0.0004
1.650  0.0022  0.0000  0.0004
1.750  0.0001  0.0000  0.0000
