# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=1000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0876103 -----------------
#dely    BF
0.050  0.1531  0.0025
0.150  0.1451  0.0025
0.250  0.1339  0.0024
0.350  0.1108  0.0021
0.450  0.0863  0.0018
0.550  0.0710  0.0016
0.650  0.0594  0.0014
0.750  0.0447  0.0011
0.850  0.0300  0.0009
0.950  0.0194  0.0007
1.050  0.0120  0.0005
1.150  0.0061  0.0003
1.250  0.0027  0.0002
1.350  0.0012  0.0001
1.450  0.0005  0.0001
1.550 -0.0001 -0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
