# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0 -----------------
#dely    BF_mean   BF_sq    BF_var    Samples
0.050   0.4838  0.2345  0.0187 2000000
0.150   0.4696  0.2208  0.0142 2000000
0.250   0.4133  0.1712  0.0188 2000000
0.350   0.3311  0.1099  0.0160 2000000
0.450   0.2865  0.0822  0.0100 2000000
0.550   0.2302  0.0532  0.0155 2000000
0.650   0.1766  0.0312  0.0059 2000000
0.750   0.1275  0.0163  0.0050 2000000
0.850   0.0927  0.0086  0.0041 2000000
0.950   0.0627  0.0040  0.0058 2000000
1.050   0.0358  0.0013  0.0059 2000000
1.150   0.0252  0.0006  0.0039 2000000
1.250   0.0145  0.0002  0.0019 2000000
1.350   0.0040  0.0000  0.0016 2000000
1.450   0.0007  0.0000  0.0026 2000000
1.550   0.0010  0.0000  0.0007 2000000
1.650  -0.0001  0.0000  0.0003 2000000
1.750  -0.0000  0.0000  0.0000 2000000
0.050   0.4922  0.2425  0.0157 4000000
0.150   0.4676  0.2187  0.0103 4000000
0.250   0.4126  0.1704  0.0133 4000000
0.350   0.3362  0.1132  0.0126 4000000
0.450   0.2846  0.0811  0.0074 4000000
0.550   0.2267  0.0515  0.0115 4000000
0.650   0.1766  0.0312  0.0042 4000000
0.750   0.1280  0.0164  0.0035 4000000
0.850   0.0912  0.0083  0.0033 4000000
0.950   0.0618  0.0038  0.0042 4000000
1.050   0.0377  0.0014  0.0046 4000000
1.150   0.0249  0.0006  0.0028 4000000
1.250   0.0138  0.0002  0.0015 4000000
1.350   0.0048  0.0000  0.0014 4000000
1.450   0.0016  0.0000  0.0020 4000000
1.550   0.0009  0.0000  0.0005 4000000
1.650  -0.0002  0.0000  0.0002 4000000
1.750  -0.0001  0.0000  0.0000 4000000
0.050   0.4948  0.2450  0.0133 6000000
0.150   0.4662  0.2174  0.0086 6000000
0.250   0.4114  0.1693  0.0110 6000000
0.350   0.3389  0.1150  0.0110 6000000
0.450   0.2838  0.0806  0.0061 6000000
0.550   0.2254  0.0509  0.0096 6000000
0.650   0.1764  0.0311  0.0035 6000000
0.750   0.1282  0.0164  0.0029 6000000
0.850   0.0905  0.0082  0.0029 6000000
0.950   0.0616  0.0038  0.0035 6000000
1.050   0.0383  0.0015  0.0038 6000000
1.150   0.0249  0.0006  0.0023 6000000
1.250   0.0136  0.0002  0.0013 6000000
1.350   0.0051  0.0000  0.0012 6000000
1.450   0.0019  0.0000  0.0017 6000000
1.550   0.0008  0.0000  0.0004 6000000
1.650  -0.0002  0.0000  0.0002 6000000
1.750  -0.0001  0.0000  0.0000 6000000
0.050   0.4964  0.2465  0.0119 8000000
0.150   0.4656  0.2169  0.0075 8000000
0.250   0.4110  0.1690  0.0096 8000000
0.350   0.3405  0.1161  0.0099 8000000
0.450   0.2833  0.0803  0.0054 8000000
0.550   0.2248  0.0506  0.0084 8000000
0.650   0.1760  0.0310  0.0031 8000000
0.750   0.1280  0.0164  0.0026 8000000
0.850   0.0902  0.0081  0.0025 8000000
0.950   0.0614  0.0038  0.0030 8000000
