# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=1
# ------- normalization=0.272692 -----------------
#dely    BF
0.050  0.4324  0.0026
0.150  0.4088  0.0026
0.250  0.3278  0.0022
0.350  0.2999  0.0021
0.450  0.2690  0.0020
0.550  0.2177  0.0018
0.650  0.1870  0.0017
0.750  0.1543  0.0015
0.850  0.1263  0.0014
0.950  0.1018  0.0013
1.050  0.0793  0.0011
1.150  0.0437  0.0007
1.250  0.0356  0.0006
1.350  0.0192  0.0004
1.450  0.0133  0.0003
1.550  0.0086  0.0003
1.650  0.0033  0.0001
1.750 -0.0009 -0.0001
