# ICODE=2212, JCODE=-2212
# SIGMA_QGP=1.1612, SIGMA_HAD=0.593954
# NSAMPLE=10000000, Tblast=75.9255, UPERPblast(x,y)=(0.7682,0.7682)
# SOVERUD=0.8258, QUARK_ENTROPY_RATIO=0.1782, BARYON_FUDGE=0.7035
# ------- normalization=0.0758955 -----------------
#dely    BF  sigmaB  QGP    LOCAL  RES_DECAYS
0.050  0.1152  0.0017  0.1336 -0.0184  0.0000
0.150  0.1127  0.0017  0.1298 -0.0170  0.0000
0.250  0.1005  0.0016  0.1149 -0.0144  0.0000
0.350  0.0913  0.0016  0.1044 -0.0131  0.0000
0.450  0.0748  0.0014  0.0849 -0.0102  0.0000
0.550  0.0671  0.0015  0.0755 -0.0084  0.0000
0.650  0.0606  0.0015  0.0658 -0.0052  0.0000
0.750  0.0475  0.0013  0.0522 -0.0048  0.0000
0.850  0.0351  0.0012  0.0384 -0.0033  0.0000
0.950  0.0233  0.0010  0.0254 -0.0021  0.0000
1.050  0.0164  0.0009  0.0175 -0.0011  0.0000
1.150  0.0099  0.0007  0.0099 -0.0001  0.0000
1.250  0.0035  0.0004  0.0037 -0.0002  0.0000
1.350  0.0009  0.0002  0.0011 -0.0001  0.0000
1.450  0.0003  0.0001  0.0003 -0.0000  0.0000
1.550  0.0000  0.0000  0.0000  0.0000  0.0000
1.650  0.0000  0.0000  0.0000  0.0000  0.0000
1.750  0.0000  0.0000  0.0000  0.0000  0.0000
