           0.05          0.222         0.1476         0.1335          0.159         0.1173         0.1615         0.1657         0.1814         0.1527          0.148         0.2018         0.1777          0.204         0.1803         0.1532          0.134         0.1339         0.1401         0.2166         0.1946
           0.15         0.1677         0.1381         0.1228         0.1921         0.1234         0.1833         0.1002         0.0896         0.1578          0.201         0.1311         0.1653         0.1611         0.1771         0.1844          0.149         0.1649         0.1076         0.1621         0.1917
           0.25         0.1132         0.1221         0.0598         0.1758         0.1342         0.1082         0.0987          0.193         0.1473         0.1196         0.0995         0.1005         0.0998         0.1433          0.136         0.1168           0.11         0.1184         0.1997         0.1761
           0.35         0.1311          0.112         0.1325         0.1373         0.1333         0.0825         0.1032         0.0909         0.0747         0.0849         0.0999         0.1254         0.1251         0.1324          0.099         0.1098         0.1256         0.0723          0.077         0.1187
           0.45         0.0942         0.0944         0.0515         0.0609         0.0807         0.0899         0.0289          0.098         0.1015         0.0996         0.1126         0.0982         0.0855         0.0931         0.0739         0.0606         0.0736         0.0436          0.103         0.0957
           0.55         0.0946         0.0858         0.0644         0.0695         0.0409         0.0437         0.0551         0.0421         0.0812         0.0557         0.1112         0.1233          0.087         0.1399         0.0715         0.0739          0.081         0.0661         0.0785         0.0656
           0.65         0.0728         0.0324         0.0453         0.0641         0.0171         0.0658         0.0609         0.0218         0.0315         0.0226         0.0221         0.0551         0.0308         0.0739         0.0429         0.0893         0.0704         0.0311         0.0613         0.0404
           0.75         0.0252         0.0176         0.0499         0.0235         0.0264         0.0671         0.0373         0.0427         0.0385         0.0407         0.0836         0.0163         0.0315         0.0455         0.0412         0.0402         0.0473         0.0284          0.039         0.0249
           0.85         0.0201         0.0255          0.047         0.0398         0.0438         0.0284         0.0212         0.0233         0.0462         0.0679         0.0279         0.0225         0.0238         0.0368         0.0125         0.0251         0.0233         0.0508         0.0028           0.04
           0.95         0.0218         0.0092         0.0324         0.0243         0.0262         0.0085         0.0119         0.0093         0.0113         0.0181         0.0254          0.009         0.0242         0.0182         0.0497         0.0272         0.0167         0.0102          0.021          0.043
           1.05         0.0277              0         0.0126         0.0094         0.0026          0.013         0.0042         0.0502         0.0229         0.0007         0.0017         0.0118         0.0179          0.011         0.0101         0.0037         0.0131         0.0115         0.0012         0.0336
           1.15         0.0036         0.0112         0.0037          0.007         0.0004         0.0113              0         0.0054              0              0         0.0186         0.0053         0.0095         0.0048         0.0016              0         0.0018         0.0061         0.0023              0
           1.25         0.0258         0.0037              0              0              0         0.0039         0.0103         0.0036              0              0         0.0058              0         0.0057              0         0.0013              0         0.0029         0.0057              0              0
           1.35              0         0.0036              0         0.0047              0              0         0.0043              0         0.0058              0         0.0012              0              0         0.0124              0              0              0              0          0.007              0
           1.45              0              0              0              0              0         0.0057              0              0              0              0              0              0              0         0.0026              0              0              0              0              0              0
           1.55              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.65              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
           1.75              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0
