# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0538261 -----------------
#dely    BF
0.050 -0.0277 -0.0000
0.150 -0.0268 -0.0000
0.250 -0.0330 -0.0000
0.350 -0.0319 -0.0000
0.450 -0.0360 -0.0000
0.550 -0.0385 -0.0001
0.650 -0.0405 -0.0001
0.750 -0.0434 -0.0001
0.850 -0.0423 -0.0001
0.950 -0.0414 -0.0001
1.050 -0.0393 -0.0001
1.150 -0.0354 -0.0001
1.250 -0.0312 -0.0001
1.350 -0.0267 -0.0001
1.450 -0.0198 -0.0001
1.550 -0.0139 -0.0001
1.650 -0.0082 -0.0000
1.750 -0.0024 -0.0000
