# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.226477 -----------------
#dely    BF    dB     BFVar
0.050  0.2421  0.0001  0.0023
0.150  0.2319  0.0001  0.0017
0.250  0.2197  0.0001  0.0035
0.350  0.2105  0.0001  0.0013
0.450  0.2018  0.0001  0.0023
0.550  0.1897  0.0001  0.0021
0.650  0.1756  0.0001  0.0014
0.750  0.1604  0.0001  0.0014
0.850  0.1413  0.0001  0.0016
0.950  0.1225  0.0001  0.0015
1.050  0.1033  0.0001  0.0011
1.150  0.0828  0.0001  0.0017
1.250  0.0653  0.0001  0.0038
1.350  0.0485  0.0001  0.0012
1.450  0.0333  0.0001  0.0011
1.550  0.0214  0.0000  0.0009
1.650  0.0111  0.0000  0.0012
1.750  0.0033  0.0000  0.0005
