# ICODE=1735357040, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.551031 -----------------
#dely    BF
0.050  1.2203  0.0061
0.150  1.1507  0.0060
0.250  0.9478  0.0053
0.350  0.7502  0.0045
0.450  0.5531  0.0036
0.550  0.5007  0.0036
0.650  0.3177  0.0026
0.750  0.1765  0.0016
0.850  0.1031  0.0011
0.950  0.0503  0.0006
1.050 -0.0649 -0.0009
1.150 -0.0388 -0.0007
1.250 -0.0307 -0.0006
1.350 -0.0471 -0.0012
1.450 -0.0264 -0.0008
1.550 -0.0299 -0.0012
1.650 -0.0181 -0.0010
1.750 -0.0040 -0.0005
