# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.308892 -----------------
#dely    BF    dB     BFVar
0.050  0.4912  0.0003  0.0038
0.150  0.4565  0.0003  0.0031
0.250  0.4133  0.0003  0.0028
0.350  0.3644  0.0002  0.0018
0.450  0.3157  0.0002  0.0025
0.550  0.2632  0.0002  0.0014
0.650  0.2156  0.0002  0.0028
0.750  0.1705  0.0002  0.0019
0.850  0.1302  0.0001  0.0020
0.950  0.0961  0.0001  0.0027
1.050  0.0676  0.0001  0.0015
1.150  0.0455  0.0001  0.0007
1.250  0.0292  0.0000  0.0006
1.350  0.0169  0.0000  0.0007
1.450  0.0087  0.0000  0.0002
1.550  0.0036  0.0000  0.0002
1.650  0.0007  0.0000  0.0001
1.750  0.0000  0.0000  0.0000
