# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.154942 -----------------
#dely    BF    dB     BFVar
0.050  0.1663  0.0001  0.0020
0.150  0.1562  0.0001  0.0031
0.250  0.1480  0.0001  0.0019
0.350  0.1432  0.0001  0.0024
0.450  0.1363  0.0001  0.0024
0.550  0.1293  0.0001  0.0021
0.650  0.1188  0.0001  0.0014
0.750  0.1089  0.0001  0.0010
0.850  0.0973  0.0001  0.0016
0.950  0.0837  0.0001  0.0013
1.050  0.0707  0.0001  0.0011
1.150  0.0577  0.0001  0.0012
1.250  0.0457  0.0001  0.0011
1.350  0.0347  0.0000  0.0005
1.450  0.0247  0.0000  0.0006
1.550  0.0164  0.0000  0.0005
1.650  0.0088  0.0000  0.0005
1.750  0.0028  0.0000  0.0002
