# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.289359 -----------------
#dely    BF    dB     BFVar
0.050  0.5140  0.0002  0.0038
0.150  0.4691  0.0002  0.0034
0.250  0.4117  0.0002  0.0029
0.350  0.3529  0.0002  0.0019
0.450  0.2912  0.0002  0.0037
0.550  0.2330  0.0001  0.0041
0.650  0.1806  0.0001  0.0017
0.750  0.1378  0.0001  0.0020
0.850  0.1020  0.0001  0.0019
0.950  0.0729  0.0001  0.0012
1.050  0.0505  0.0000  0.0013
1.150  0.0330  0.0000  0.0012
1.250  0.0203  0.0000  0.0010
1.350  0.0127  0.0000  0.0026
1.450  0.0066  0.0000  0.0006
1.550  0.0036  0.0000  0.0005
1.650  0.0014  0.0000  0.0004
1.750  0.0003  0.0000  0.0001
