# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0787592 -----------------
#dely    BF    dB     BFVar
0.050  0.1019  0.0000  0.0036
0.150  0.0924  0.0000  0.0022
0.250  0.0855  0.0000  0.0023
0.350  0.0802  0.0000  0.0015
0.450  0.0750  0.0000  0.0033
0.550  0.0660  0.0000  0.0026
0.650  0.0581  0.0000  0.0035
0.750  0.0505  0.0000  0.0021
0.850  0.0433  0.0000  0.0015
0.950  0.0358  0.0000  0.0015
1.050  0.0275  0.0000  0.0009
1.150  0.0218  0.0000  0.0017
1.250  0.0168  0.0000  0.0008
1.350  0.0131  0.0000  0.0009
1.450  0.0089  0.0000  0.0006
1.550  0.0058  0.0000  0.0004
1.650  0.0036  0.0000  0.0004
1.750  0.0013  0.0000  0.0002
