# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0121325 -----------------
#dely    BF
0.050 -0.0258 -0.0014
0.150 -0.0259 -0.0015
0.250 -0.0198 -0.0012
0.350 -0.0435 -0.0026
0.450 -0.0143 -0.0009
0.550 -0.0125 -0.0008
0.650 -0.0137 -0.0010
0.750 -0.0005 -0.0000
0.850  0.0103  0.0010
0.950  0.0079  0.0009
1.050  0.0073  0.0008
1.150  0.0069  0.0010
1.250  0.0002  0.0000
1.350  0.0023  0.0006
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
