# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.346114 -----------------
#dely    BF
0.050  0.5654  0.0006
0.150  0.5219  0.0005
0.250  0.4670  0.0005
0.350  0.4142  0.0005
0.450  0.3537  0.0004
0.550  0.2963  0.0004
0.650  0.2367  0.0003
0.750  0.1856  0.0003
0.850  0.1417  0.0002
0.950  0.1037  0.0002
1.050  0.0720  0.0001
1.150  0.0484  0.0001
1.250  0.0290  0.0001
1.350  0.0167  0.0000
1.450  0.0071  0.0000
1.550  0.0023  0.0000
1.650 -0.0003 -0.0000
1.750 -0.0002 -0.0000
