'uu_width','ud_width','us_width','ss_width'
0.999753, 0.691183, 0.115612, 0.211055
0.999753, 0.691183, 0.115612, 0.211055
0.921801, 0.612244, 0.200876, 0.10416
0.968116, 0.665244, 0.204446, 0.140965
1.00667, 0.60311, 0.29378, 0.100059
1.00667, 0.60311, 0.29378, 0.100059
0.964399, 0.710562, 0.241215, 0.14457
0.972156, 0.707464, 0.231679, 0.11338
0.906157, 0.79597, 0.13718, 0.137688
0.940203, 0.754339, 0.154703, 0.10512
0.940203, 0.754339, 0.154703, 0.10512
0.945814, 0.805437, 0.190373, 0.12656
0.945814, 0.805437, 0.190373, 0.12656
0.945814, 0.805437, 0.190373, 0.12656
0.905428, 0.898558, 0.112796, 0.134659
0.905428, 0.898558, 0.112796, 0.134659
0.905428, 0.898558, 0.112796, 0.134659
0.899437, 0.906855, 0.126102, 0.132793
0.88985, 0.817054, 0.159763, 0.100313
0.88985, 0.817054, 0.159763, 0.100313
0.851279, 0.817828, 0.173881, 0.150075
0.891181, 0.809818, 0.173705, 0.184786
0.914768, 0.845607, 0.20319, 0.130559
0.946382, 0.82234, 0.128711, 0.105076
0.946382, 0.82234, 0.128711, 0.105076
0.946382, 0.82234, 0.128711, 0.105076
0.845713, 0.75669, 0.172646, 0.126902
0.845713, 0.75669, 0.172646, 0.126902
0.879728, 0.767897, 0.144447, 0.10517
0.913852, 0.760815, 0.157125, 0.142513
0.918707, 0.669012, 0.106371, 0.133885
0.918707, 0.669012, 0.106371, 0.133885
0.918707, 0.669012, 0.106371, 0.133885
0.918707, 0.669012, 0.106371, 0.133885
0.923327, 0.726176, 0.105513, 0.115843
0.923327, 0.726176, 0.105513, 0.115843
0.923327, 0.726176, 0.105513, 0.115843
0.942921, 0.680355, 0.101416, 0.135908
0.942921, 0.680355, 0.101416, 0.135908
0.942921, 0.680355, 0.101416, 0.135908
0.942921, 0.680355, 0.101416, 0.135908
0.942921, 0.680355, 0.101416, 0.135908
0.942921, 0.680355, 0.101416, 0.135908
0.97309, 0.699899, 0.151052, 0.135873
0.965488, 0.719707, 0.174342, 0.100726
0.965488, 0.719707, 0.174342, 0.100726
0.991402, 0.750375, 0.121542, 0.125701
0.973071, 0.774708, 0.154125, 0.136812
1.00895, 0.647058, 0.188058, 0.116955
1.01306, 0.633546, 0.235, 0.121749
1.01306, 0.633546, 0.235, 0.121749
0.890325, 0.652466, 0.150668, 0.13033
0.882715, 0.663257, 0.161145, 0.16176
0.882715, 0.663257, 0.161145, 0.16176
0.880399, 0.768631, 0.153221, 0.193361
0.965853, 0.696783, 0.104709, 0.151361
0.965853, 0.696783, 0.104709, 0.151361
0.90399, 0.676531, 0.140347, 0.125235
0.90399, 0.676531, 0.140347, 0.125235
0.90399, 0.676531, 0.140347, 0.125235
0.90399, 0.676531, 0.140347, 0.125235
