# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0226589 -----------------
#dely    BF
0.050 -0.0286 -0.0004
0.150 -0.0283 -0.0004
0.250 -0.0265 -0.0004
0.350 -0.0249 -0.0004
0.450 -0.0242 -0.0004
0.550 -0.0219 -0.0004
0.650 -0.0175 -0.0003
0.750 -0.0145 -0.0003
0.850 -0.0135 -0.0003
0.950 -0.0104 -0.0003
1.050 -0.0070 -0.0003
1.150 -0.0047 -0.0002
1.250 -0.0028 -0.0002
1.350 -0.0012 -0.0001
1.450 -0.0005 -0.0001
1.550 -0.0000 -0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
