# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.306726 -----------------
#dely    BF    dB     BFVar
0.050  0.3983  0.0002  0.0032
0.150  0.3739  0.0002  0.0057
0.250  0.3447  0.0002  0.0032
0.350  0.3155  0.0002  0.0034
0.450  0.2831  0.0002  0.0025
0.550  0.2546  0.0002  0.0024
0.650  0.2235  0.0002  0.0033
0.750  0.1919  0.0001  0.0032
0.850  0.1628  0.0001  0.0018
0.950  0.1348  0.0001  0.0035
1.050  0.1109  0.0001  0.0019
1.150  0.0872  0.0001  0.0023
1.250  0.0671  0.0001  0.0021
1.350  0.0484  0.0001  0.0015
1.450  0.0341  0.0001  0.0009
1.550  0.0214  0.0000  0.0007
1.650  0.0116  0.0000  0.0005
1.750  0.0035  0.0000  0.0004
