!    PLAB      Del   Err    Sr    Err      Trl   Tim      Sgt    Sgr
     0.0     0.00  0.00   0.000  0.000   0.000 0.000     0.00   0.00
    10.00     0.00  0.00   0.000  0.000   0.000 0.000     0.00   0.00
    20.00     0.02  0.00   0.000  0.000   0.000 0.000     0.01   0.00
    30.00     0.08  0.00   0.000  0.000   0.001 0.000     0.03   0.00
    40.00     0.18  0.00   0.000  0.000   0.003 0.000     0.08   0.00
    50.00     0.35  0.00   0.000  0.000   0.006 0.000     0.20   0.00
    60.00     0.61  0.00   0.000  0.000   0.011 0.000     0.41   0.00
    70.00     0.96  0.00   0.000  0.000   0.017 0.000     0.76   0.00
    80.00     1.43  0.00   0.000  0.000   0.025 0.001     1.29   0.00
    90.00     2.02  0.00   0.000  0.000   0.035 0.001     2.07   0.00
   100.00     2.76  0.00   0.000  0.000   0.048 0.002     3.15   0.00
   110.00     3.67  0.00   0.000  0.000   0.064 0.004     4.63   0.00
   120.00     4.75  0.00   0.000  0.000   0.083 0.007     6.60   0.00
   130.00     6.05  0.00   0.000  0.000   0.105 0.011     9.19   0.00
   140.00     7.58  0.00   0.000  0.000   0.131 0.017    12.55   0.00
   150.00     9.38  0.00   0.000  0.000   0.161 0.027    16.87   0.00
   160.00    11.49  0.00   0.000  0.000   0.195 0.040    22.38   0.00
   170.00    13.96  0.00   0.000  0.000   0.234 0.058    29.37   0.00
   180.00    16.83  0.00   0.000  0.000   0.277 0.084    38.18   0.00
   190.00    20.18  0.00   0.000  0.000   0.324 0.119    49.17   0.00
   200.00    24.07  0.00   0.000  0.000   0.372 0.166    62.73   0.00
   210.00    28.57  0.00   0.000  0.000   0.420 0.229    79.14   0.00
   220.00    33.75  0.00   0.000  0.000   0.462 0.309    98.46   0.00
   230.00    39.66  0.00   0.000  0.000   0.491 0.407   120.24   0.00
   240.00    46.29  0.00   0.000  0.000   0.499 0.523   143.28   0.00
   250.00    53.57  0.00   0.000  0.000   0.478 0.647   165.47   0.00
   260.00    61.33  0.00   0.000  0.000   0.421 0.770   184.00   0.00
   270.00    69.32  0.00   0.000  0.000   0.330 0.875   196.22   0.00
   280.00    77.26  0.00   0.000  0.000   0.215 0.951   200.55   0.01
   290.00    84.86  0.00   0.001  0.000   0.089 0.992   197.12   0.04
   300.00    91.92  0.00   0.002  0.000  -0.033 0.998   187.54   0.07
   310.00    98.33  0.00   0.002  0.000  -0.143 0.978   174.05   0.10
   320.00   104.05  0.00   0.003  0.000  -0.235 0.940   158.74   0.12
   330.00   109.11  0.00   0.003  0.000  -0.309 0.892   143.17   0.14
   340.00   113.57  0.00   0.004  0.000  -0.366 0.839   128.30   0.14
   350.00   117.51  0.00   0.004  0.000  -0.409 0.786   114.63   0.15
   360.00   120.98  0.00   0.004  0.000  -0.440 0.734   102.33   0.15
   370.00   124.07  0.00   0.004  0.000  -0.463 0.686    91.42   0.14
   380.00   126.83  0.00   0.004  0.000  -0.479 0.640    81.80   0.14
   390.00   129.31  0.00   0.004  0.000  -0.489 0.598    73.35   0.13
   400.00   131.55  0.00   0.004  0.000  -0.495 0.560    65.92   0.12
   410.00   133.59  0.00   0.004  0.000  -0.498 0.524    59.39   0.11
   420.00   135.47  0.00   0.004  0.000  -0.499 0.492    53.63   0.10
   430.00   137.19  0.00   0.003  0.000  -0.498 0.462    48.54   0.09
   440.00   138.79  0.00   0.003  0.000  -0.495 0.434    44.02   0.08
   450.00   140.28  0.00   0.003  0.000  -0.491 0.408    40.00   0.06
   460.00   141.68  0.00   0.002  0.000  -0.486 0.385    36.40   0.05
   470.00   143.00  0.00   0.002  0.000  -0.480 0.362    33.18   0.04
   480.00   144.25  0.00   0.001  0.000  -0.474 0.342    30.28   0.03
   490.00   145.43  0.00   0.001  0.000  -0.467 0.322    27.66   0.01
   500.00   146.57  0.00   0.000  0.000  -0.460 0.304    25.30   0.01
   510.00   147.65  0.00   0.000  0.000  -0.452 0.286    23.15   0.00
   520.00   148.70  0.00   0.000  0.000  -0.444 0.270    21.19   0.00
   530.00   149.71  0.00   0.000  0.000  -0.435 0.254    19.41   0.00
   540.00   150.69  0.00   0.001  0.000  -0.427 0.240    17.79   0.01
   550.00   151.64  0.00   0.002  0.000  -0.418 0.226    16.30   0.03
   560.00   152.57  0.00   0.003  0.000  -0.408 0.213    14.95   0.05
   570.00   153.47  0.00   0.005  0.000  -0.399 0.200    13.71   0.08
   580.00   154.35  0.00   0.007  0.000  -0.389 0.189    12.58   0.12
   590.00   155.21  0.00   0.011  0.000  -0.379 0.178    11.55   0.17
   600.00   156.05  0.00   0.015  0.000  -0.368 0.167    10.62   0.23
