# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.109404 -----------------
#dely    BF
0.050 -0.1329 -0.0002
0.150 -0.1250 -0.0002
0.250 -0.1175 -0.0002
0.350 -0.1051 -0.0001
0.450 -0.0947 -0.0001
0.550 -0.0841 -0.0001
0.650 -0.0779 -0.0001
0.750 -0.0701 -0.0001
0.850 -0.0598 -0.0001
0.950 -0.0526 -0.0001
1.050 -0.0475 -0.0001
1.150 -0.0391 -0.0001
1.250 -0.0327 -0.0001
1.350 -0.0242 -0.0001
1.450 -0.0173 -0.0001
1.550 -0.0093 -0.0001
1.650 -0.0039 -0.0000
1.750 -0.0003 -0.0000
