# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.110057 -----------------
#dely    BF    dB     BFVar
0.050  0.1161  0.0001  0.0023
0.150  0.1087  0.0001  0.0023
0.250  0.1026  0.0001  0.0024
0.350  0.0988  0.0001  0.0025
0.450  0.0943  0.0001  0.0027
0.550  0.0891  0.0001  0.0017
0.650  0.0826  0.0001  0.0022
0.750  0.0755  0.0001  0.0023
0.850  0.0675  0.0001  0.0014
0.950  0.0598  0.0001  0.0015
1.050  0.0514  0.0001  0.0017
1.150  0.0433  0.0000  0.0011
1.250  0.0352  0.0000  0.0017
1.350  0.0280  0.0000  0.0009
1.450  0.0211  0.0000  0.0007
1.550  0.0152  0.0000  0.0003
1.650  0.0085  0.0000  0.0003
1.750  0.0028  0.0000  0.0003
