# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=5000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.109648 -----------------
#dely    BF
0.050 -0.1698 -0.0001
0.150 -0.1588 -0.0001
0.250 -0.1427 -0.0001
0.350 -0.1196 -0.0001
0.450 -0.1067 -0.0001
0.550 -0.0830 -0.0001
0.650 -0.0700 -0.0001
0.750 -0.0553 -0.0001
0.850 -0.0460 -0.0001
0.950 -0.0354 -0.0001
1.050 -0.0320 -0.0001
1.150 -0.0252 -0.0001
1.250 -0.0183 -0.0000
1.350 -0.0139 -0.0000
1.450 -0.0101 -0.0000
1.550 -0.0057 -0.0000
1.650 -0.0030 -0.0000
1.750 -0.0008 -0.0000
