# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.244388 -----------------
#dely    BF    dB     BFVar
0.050  0.3158  0.0002  0.0043
0.150  0.2991  0.0002  0.0035
0.250  0.2767  0.0002  0.0037
0.350  0.2538  0.0002  0.0031
0.450  0.2309  0.0002  0.0054
0.550  0.2072  0.0002  0.0022
0.650  0.1800  0.0002  0.0056
0.750  0.1568  0.0002  0.0034
0.850  0.1313  0.0001  0.0029
0.950  0.1096  0.0001  0.0027
1.050  0.0861  0.0001  0.0013
1.150  0.0675  0.0001  0.0020
1.250  0.0510  0.0001  0.0013
1.350  0.0353  0.0001  0.0014
1.450  0.0241  0.0001  0.0016
1.550  0.0137  0.0000  0.0010
1.650  0.0047  0.0000  0.0004
1.750  0.0004  0.0000  0.0001
