# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.24664 -----------------
#dely    BF    dB     BFVar
0.050  0.3994  0.0002  0.0037
0.150  0.3699  0.0002  0.0028
0.250  0.3322  0.0002  0.0041
0.350  0.2944  0.0002  0.0052
0.450  0.2522  0.0002  0.0035
0.550  0.2104  0.0002  0.0045
0.650  0.1701  0.0001  0.0042
0.750  0.1334  0.0001  0.0023
0.850  0.1024  0.0001  0.0031
0.950  0.0734  0.0001  0.0011
1.050  0.0515  0.0001  0.0014
1.150  0.0338  0.0000  0.0019
1.250  0.0214  0.0000  0.0007
1.350  0.0119  0.0000  0.0004
1.450  0.0066  0.0000  0.0003
1.550  0.0027  0.0000  0.0002
1.650  0.0005  0.0000  0.0003
1.750  0.0000  0.0000  0.0000
