# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.260706 -----------------
#dely    BF
0.050  0.4207  0.0030
0.150  0.3677  0.0027
0.250  0.3568  0.0027
0.350  0.3116  0.0025
0.450  0.2575  0.0023
0.550  0.2252  0.0022
0.650  0.1870  0.0020
0.750  0.1436  0.0017
0.850  0.1077  0.0014
0.950  0.0877  0.0013
1.050  0.0560  0.0010
1.150  0.0366  0.0008
1.250  0.0233  0.0006
1.350  0.0105  0.0003
1.450  0.0101  0.0004
1.550  0.0046  0.0002
1.650  0.0007  0.0001
1.750 -0.0002 -0.0000
