# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0590995 -----------------
#dely    BF    dB     BFVar
0.050  0.0882  0.0001  0.0015
0.150  0.0841  0.0001  0.0028
0.250  0.0773  0.0001  0.0017
0.350  0.0716  0.0000  0.0020
0.450  0.0631  0.0000  0.0023
0.550  0.0549  0.0000  0.0020
0.650  0.0456  0.0000  0.0011
0.750  0.0359  0.0000  0.0007
0.850  0.0277  0.0000  0.0013
0.950  0.0195  0.0000  0.0010
1.050  0.0123  0.0000  0.0006
1.150  0.0071  0.0000  0.0007
1.250  0.0033  0.0000  0.0006
1.350  0.0011  0.0000  0.0005
1.450  0.0000  0.0000  0.0008
1.550 -0.0002 -0.0000  0.0002
1.650 -0.0003 -0.0000  0.0001
1.750 -0.0000 -0.0000  0.0000
