# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=20000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.118785 -----------------
#dely    BF    dB     BFVar
0.050  0.1568  0.0001  0.0025
0.150  0.1463  0.0001  0.0035
0.250  0.1349  0.0001  0.0024
0.350  0.1246  0.0001  0.0024
0.450  0.1115  0.0001  0.0030
0.550  0.0992  0.0001  0.0021
0.650  0.0866  0.0001  0.0016
0.750  0.0736  0.0001  0.0008
0.850  0.0617  0.0001  0.0011
0.950  0.0508  0.0000  0.0008
1.050  0.0401  0.0000  0.0008
1.150  0.0318  0.0000  0.0007
1.250  0.0242  0.0000  0.0008
1.350  0.0179  0.0000  0.0008
1.450  0.0130  0.0000  0.0003
1.550  0.0085  0.0000  0.0002
1.650  0.0048  0.0000  0.0003
1.750  0.0015  0.0000  0.0001
