# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=-0.0517773 -----------------
#dely    BF
0.050 -0.1639 -0.0013
0.150 -0.1491 -0.0012
0.250 -0.1502 -0.0013
0.350 -0.1767 -0.0015
0.450 -0.1023 -0.0010
0.550 -0.0510 -0.0005
0.650 -0.0214 -0.0002
0.750  0.0219  0.0003
0.850  0.0400  0.0005
0.950  0.0619  0.0009
1.050  0.0353  0.0006
1.150  0.0433  0.0008
1.250  0.0263  0.0006
1.350  0.0179  0.0005
1.450  0.0322  0.0010
1.550  0.0117  0.0005
1.650  0.0057  0.0004
1.750  0.0005  0.0001
