# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.1
# ------- normalization=0.174079 -----------------
#dely    BF
0.050  0.2666  0.0021
0.150  0.2800  0.0023
0.250  0.1566  0.0014
0.350  0.2055  0.0019
0.450  0.0898  0.0009
0.550  0.1532  0.0016
0.650  0.1067  0.0012
0.750  0.0864  0.0010
0.850  0.0790  0.0010
0.950  0.1056  0.0015
1.050  0.0771  0.0013
1.150  0.0427  0.0008
1.250  0.0383  0.0008
1.350  0.0205  0.0005
1.450  0.0216  0.0007
1.550  0.0125  0.0005
1.650 -0.0017 -0.0001
1.750  0.0004  0.0001
