# ICODE=211, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0725629 -----------------
#dely    BF
0.050 -0.1291 -0.0023
0.150 -0.0462 -0.0008
0.250 -0.0428 -0.0008
0.350 -0.0849 -0.0017
0.450 -0.1201 -0.0026
0.550 -0.0400 -0.0010
0.650 -0.0871 -0.0023
0.750 -0.0111 -0.0003
0.850 -0.0671 -0.0023
0.950 -0.0731 -0.0030
1.050 -0.0056 -0.0003
1.150 -0.0130 -0.0007
1.250  0.0043  0.0003
1.350 -0.0098 -0.0009
1.450 -0.0003 -0.0000
1.550 -0.0002 -0.0000
1.650  0.0007  0.0002
1.750  0.0000  0.0000
