# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-1.58075 -----------------
#dely    BF
0.050 -1.4162 -0.0106
0.150 -1.6977 -0.0131
0.250 -1.6404 -0.0134
0.350 -1.7957 -0.0156
0.450 -1.2894 -0.0120
0.550 -1.5773 -0.0159
0.650 -1.4311 -0.0157
0.750 -1.3981 -0.0169
0.850 -1.1554 -0.0153
0.950 -0.7217 -0.0110
1.050 -0.6142 -0.0106
1.150 -0.5521 -0.0109
1.250 -0.2361 -0.0054
1.350 -0.1455 -0.0040
1.450 -0.0815 -0.0029
1.550 -0.0474 -0.0022
1.650 -0.0082 -0.0006
1.750  0.0005  0.0001
