# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00263344 -----------------
#dely    BF
0.050 -0.2515 -0.0513
0.150 -0.0998 -0.0229
0.250 -0.0041 -0.0011
0.350  0.0805  0.0155
0.450 -0.0113 -0.0036
0.550  0.0794  0.0173
0.650 -0.0062 -0.0020
0.750  0.0733  0.0221
0.850  0.1071  0.0297
0.950 -0.0238 -0.0119
1.050  0.0385  0.0193
1.150 -0.0027 -0.0015
1.250 -0.0033 -0.0024
1.350 -0.0025 -0.0025
1.450  0.0000  0.0000
1.550  0.0000  0.0000
1.650  0.0000  0.0000
1.750  0.0000  0.0000
