'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_us_width','InvCoshPar_us_g0'
0.362621,0.759092,1.56028,0.703694,0.606447,-0.853373,1.74301,0.725955
0.371531,0.769522,1.5541,0.688212,0.615776,-0.867429,1.7378,0.73328
0.372629,0.76547,1.54191,0.680896,0.619842,-0.868794,1.75741,0.730051
0.372461,0.7551,1.54543,0.678382,0.607669,-0.874211,1.74529,0.723356
0.368577,0.752018,1.55314,0.677533,0.615117,-0.86752,1.73716,0.727379
0.379382,0.759501,1.55743,0.659193,0.596877,-0.884429,1.74715,0.724547
0.370772,0.762505,1.56273,0.658098,0.589806,-0.888547,1.75469,0.738732
0.366223,0.770594,1.56226,0.640866,0.593799,-0.887517,1.73735,0.735866
0.380626,0.775553,1.54747,0.645794,0.597781,-0.883431,1.72188,0.727124
0.3808,0.773943,1.54527,0.655518,0.60321,-0.87324,1.72363,0.716317
0.383538,0.781277,1.54457,0.662626,0.585447,-0.858182,1.71424,0.717135
0.368848,0.776246,1.55079,0.655443,0.589894,-0.848536,1.72085,0.711701
0.368194,0.771438,1.54981,0.657756,0.579419,-0.849098,1.71518,0.726281
0.367134,0.769742,1.56048,0.649066,0.578538,-0.852022,1.70644,0.714426
0.36006,0.769931,1.57132,0.645058,0.56758,-0.840903,1.70208,0.695263
0.344479,0.759421,1.55015,0.633656,0.566423,-0.833751,1.70514,0.694003
0.345772,0.761172,1.56388,0.626051,0.56905,-0.829326,1.69185,0.695696
0.345772,0.761172,1.56388,0.626051,0.56905,-0.829326,1.69185,0.695696
0.338002,0.748564,1.55851,0.63205,0.580977,-0.829785,1.70074,0.693704
0.33992,0.764451,1.56212,0.643207,0.584738,-0.830711,1.69196,0.691631
0.348055,0.757755,1.55959,0.636626,0.574399,-0.831595,1.67771,0.681403
0.361322,0.755658,1.55964,0.641599,0.570548,-0.825546,1.67342,0.677154
0.360613,0.770933,1.57831,0.648381,0.588246,-0.805441,1.68593,0.696498
0.367899,0.760376,1.57193,0.638221,0.583005,-0.825199,1.68404,0.686491
0.363736,0.755281,1.57537,0.625156,0.578579,-0.828221,1.67978,0.692375
0.376823,0.76237,1.58327,0.636354,0.581776,-0.80725,1.68342,0.687322
0.376823,0.76237,1.58327,0.636354,0.581776,-0.80725,1.68342,0.687322
0.376823,0.76237,1.58327,0.636354,0.581776,-0.80725,1.68342,0.687322
0.377413,0.756978,1.57731,0.645572,0.573962,-0.815428,1.68288,0.693876
0.376148,0.755749,1.58527,0.647426,0.567257,-0.813336,1.68189,0.690404
0.370501,0.755867,1.57615,0.658481,0.563033,-0.809737,1.6842,0.703228
0.351888,0.76037,1.57146,0.661681,0.57981,-0.807006,1.67475,0.678727
0.345751,0.758848,1.57333,0.666524,0.586207,-0.803249,1.66703,0.67422
0.365486,0.780812,1.58644,0.666892,0.587268,-0.823413,1.66138,0.681931
0.365992,0.772518,1.5864,0.677955,0.577957,-0.822455,1.66933,0.669685
0.350415,0.765821,1.57808,0.652228,0.565891,-0.824285,1.66854,0.657596
0.34656,0.758576,1.58591,0.646828,0.564575,-0.823938,1.67122,0.660282
0.347638,0.747454,1.59182,0.670792,0.562241,-0.839376,1.6677,0.665708
0.351014,0.743619,1.59196,0.6745,0.568122,-0.845106,1.66618,0.668105
0.351014,0.743619,1.59196,0.6745,0.568122,-0.845106,1.66618,0.668105
0.355472,0.729695,1.59871,0.664488,0.57121,-0.833274,1.65643,0.677101
0.347632,0.726622,1.59713,0.651077,0.551512,-0.831395,1.67844,0.69129
0.337165,0.726461,1.59471,0.653367,0.544196,-0.844866,1.66649,0.690857
0.337583,0.732598,1.60225,0.653929,0.544486,-0.848229,1.66081,0.695027
0.348783,0.727534,1.59762,0.665859,0.549136,-0.839063,1.65592,0.693995
0.348783,0.727534,1.59762,0.665859,0.549136,-0.839063,1.65592,0.693995
0.345231,0.723802,1.60841,0.674578,0.556045,-0.846504,1.6562,0.682031
0.352803,0.743928,1.62229,0.663621,0.539634,-0.848519,1.65252,0.68871
0.366523,0.740696,1.61959,0.662481,0.54873,-0.824559,1.68384,0.701376
0.361237,0.724041,1.62536,0.649551,0.551101,-0.835297,1.6908,0.705125
0.373057,0.735465,1.63138,0.651655,0.55648,-0.827913,1.68688,0.710379
0.378829,0.743626,1.64139,0.661922,0.571124,-0.829374,1.66894,0.683867
0.370945,0.746835,1.62787,0.662148,0.575702,-0.800866,1.67056,0.683598
0.365179,0.753551,1.60881,0.667688,0.568914,-0.800715,1.64857,0.692158
0.379108,0.758971,1.61008,0.667014,0.572689,-0.785042,1.64889,0.673613
0.375493,0.757206,1.60971,0.669863,0.570951,-0.788661,1.64942,0.67853
0.370465,0.741913,1.61496,0.668999,0.57507,-0.77603,1.65699,0.694011
0.354087,0.74406,1.61031,0.667477,0.575321,-0.780706,1.66432,0.684792
0.357048,0.741815,1.6109,0.688492,0.578732,-0.779411,1.67467,0.700212
0.360901,0.753974,1.61619,0.701197,0.576531,-0.764518,1.67431,0.696425
0.367731,0.759822,1.61615,0.704596,0.598308,-0.771774,1.67695,0.70164
0.373591,0.765086,1.61391,0.69682,0.595078,-0.775438,1.69003,0.693922
0.366938,0.761737,1.60579,0.682717,0.609557,-0.781543,1.70129,0.706163
0.370806,0.758565,1.6045,0.681114,0.612999,-0.786435,1.70296,0.706729
0.372044,0.761248,1.60832,0.668843,0.623281,-0.781438,1.69889,0.701302
0.375579,0.772584,1.603,0.667105,0.615566,-0.789339,1.68843,0.685467
0.386761,0.767871,1.58672,0.652419,0.624418,-0.794237,1.70321,0.681063
0.395287,0.770989,1.56529,0.657964,0.61064,-0.796991,1.71565,0.69896
0.371362,0.771507,1.55589,0.646442,0.611967,-0.799262,1.70546,0.695166
0.352522,0.76079,1.54901,0.652565,0.597927,-0.800251,1.715,0.702513
0.369375,0.766296,1.54778,0.648333,0.603063,-0.801235,1.69577,0.6874
0.34638,0.769583,1.55181,0.631094,0.586493,-0.79592,1.67672,0.67861
0.350159,0.788331,1.56435,0.634019,0.585037,-0.800407,1.67479,0.677523
0.360835,0.780364,1.56038,0.630077,0.581162,-0.798067,1.67717,0.678129
0.365636,0.781272,1.56047,0.638882,0.57609,-0.794122,1.67929,0.684089
0.359601,0.772245,1.54978,0.650973,0.583224,-0.802834,1.67629,0.684696
0.354065,0.775714,1.53734,0.637318,0.594293,-0.789124,1.67393,0.687252
0.366135,0.787725,1.53373,0.647463,0.620851,-0.784875,1.67505,0.672873
0.358399,0.791455,1.54021,0.653357,0.619878,-0.789204,1.67596,0.664254
0.352118,0.788915,1.53812,0.651371,0.609277,-0.790589,1.67404,0.665632
0.360868,0.800636,1.54598,0.661165,0.608549,-0.790532,1.68846,0.672055
0.359983,0.803429,1.5366,0.663138,0.605025,-0.796814,1.6925,0.677558
0.368045,0.792321,1.51465,0.653379,0.607427,-0.80339,1.6768,0.654822
0.360658,0.803916,1.50627,0.663683,0.611521,-0.790739,1.68405,0.659195
0.363729,0.790115,1.5227,0.655453,0.611598,-0.795113,1.67807,0.665148
0.357258,0.783954,1.51914,0.653205,0.603769,-0.796498,1.67356,0.661966
0.354201,0.789248,1.52347,0.637538,0.606135,-0.788112,1.67041,0.67188
0.37735,0.78189,1.5169,0.639498,0.615708,-0.795009,1.68702,0.661009
0.367784,0.791814,1.51918,0.630932,0.627104,-0.787072,1.68698,0.646476
0.368903,0.78083,1.50629,0.629524,0.619822,-0.786373,1.67664,0.645119
0.36635,0.768583,1.50443,0.614407,0.612589,-0.781719,1.69314,0.658
0.366314,0.778762,1.50136,0.60917,0.610543,-0.780768,1.69462,0.657641
0.35704,0.786968,1.50351,0.60233,0.614732,-0.776175,1.68563,0.648974
0.351792,0.778368,1.52171,0.610751,0.613597,-0.768758,1.67437,0.6455
0.35713,0.765959,1.51311,0.621888,0.617953,-0.766112,1.66734,0.645482
0.35267,0.770486,1.52694,0.620932,0.613597,-0.774786,1.68585,0.667108
0.35267,0.770486,1.52694,0.620932,0.613597,-0.774786,1.68585,0.667108
0.347249,0.763731,1.51637,0.604804,0.59181,-0.768921,1.68819,0.668997
0.350905,0.754521,1.51738,0.592749,0.581627,-0.768175,1.67108,0.659046
0.347742,0.750872,1.53098,0.589485,0.595953,-0.764878,1.67839,0.662765
0.366889,0.753907,1.53228,0.578589,0.595747,-0.754671,1.67032,0.672055
0.373441,0.746749,1.52907,0.569649,0.592007,-0.761106,1.6826,0.671961
0.376103,0.74042,1.53499,0.563845,0.581354,-0.775176,1.67818,0.671983
0.377242,0.751866,1.5435,0.581464,0.586379,-0.785979,1.68809,0.676986
0.364555,0.746231,1.54848,0.560921,0.580812,-0.801882,1.68573,0.687949
0.370925,0.743241,1.55446,0.575139,0.577197,-0.800838,1.6915,0.681485
0.371149,0.737014,1.56882,0.581941,0.582424,-0.797835,1.69303,0.683827
0.37033,0.740569,1.58373,0.574776,0.584226,-0.802495,1.67561,0.67873
0.363336,0.727407,1.58954,0.591893,0.582166,-0.827043,1.68667,0.689189
0.379252,0.738707,1.59893,0.603202,0.558771,-0.838453,1.7072,0.703895
0.380945,0.740009,1.5872,0.603261,0.569693,-0.841154,1.71147,0.699537
0.385928,0.739338,1.58324,0.605896,0.568559,-0.83008,1.70238,0.705425
0.38114,0.747924,1.57856,0.61374,0.575857,-0.825512,1.71121,0.708797
0.392911,0.75506,1.58512,0.631066,0.577262,-0.838358,1.71804,0.703853
0.370924,0.745201,1.59041,0.634741,0.582888,-0.821428,1.69376,0.701854
0.364063,0.736964,1.59853,0.63777,0.583586,-0.83613,1.68773,0.701705
0.368373,0.746499,1.59241,0.656407,0.57719,-0.844071,1.68354,0.693622
0.368738,0.7567,1.60231,0.669483,0.574976,-0.836061,1.68818,0.698579
0.367495,0.761861,1.59428,0.674706,0.573168,-0.852175,1.68074,0.690111
0.36882,0.762625,1.59766,0.675708,0.57622,-0.866224,1.68316,0.696227
0.365804,0.763933,1.58095,0.669741,0.580628,-0.858242,1.70365,0.710062
0.3633,0.749798,1.57752,0.661075,0.564042,-0.840798,1.7086,0.706695
0.369797,0.751246,1.58106,0.665174,0.567095,-0.842885,1.70213,0.70634
0.3626,0.751912,1.58721,0.662524,0.564027,-0.838619,1.69782,0.7125
0.3626,0.751912,1.58721,0.662524,0.564027,-0.838619,1.69782,0.7125
0.358085,0.751151,1.58464,0.668798,0.567143,-0.838161,1.69571,0.719849
0.365706,0.760356,1.58758,0.645887,0.567831,-0.847829,1.70721,0.716501
0.366073,0.763145,1.57355,0.645113,0.564472,-0.848262,1.70808,0.717554
0.365161,0.750442,1.57915,0.643697,0.569929,-0.85328,1.70855,0.723061
0.35863,0.743763,1.56572,0.65545,0.56703,-0.852112,1.71449,0.715478
0.364231,0.753682,1.56346,0.640909,0.563084,-0.851519,1.72032,0.719133
0.360853,0.760149,1.54889,0.643319,0.562873,-0.857507,1.71617,0.719346
0.366655,0.758892,1.55959,0.641476,0.556825,-0.856837,1.7148,0.716326
0.370253,0.765453,1.55715,0.633987,0.570401,-0.86258,1.72325,0.720008
0.35888,0.761581,1.5434,0.625174,0.576263,-0.851972,1.70962,0.700697
0.358813,0.770908,1.53328,0.62541,0.580245,-0.848797,1.69197,0.70019
0.349512,0.771901,1.53052,0.615103,0.574363,-0.840846,1.69349,0.698122
0.353065,0.785954,1.52457,0.627775,0.585701,-0.861477,1.68644,0.684476
0.353065,0.785954,1.52457,0.627775,0.585701,-0.861477,1.68644,0.684476
0.358533,0.790373,1.5244,0.627864,0.583824,-0.857294,1.68909,0.679567
0.35828,0.784234,1.51654,0.626719,0.579599,-0.846832,1.69811,0.681455
0.350722,0.789243,1.51312,0.631137,0.584683,-0.852983,1.69535,0.686181
0.34491,0.754899,1.52775,0.638445,0.570243,-0.858575,1.68056,0.682006
0.348587,0.768015,1.51764,0.629097,0.571321,-0.858997,1.69508,0.686217
0.351093,0.768237,1.52382,0.626421,0.575119,-0.857781,1.70578,0.692849
0.349762,0.779744,1.51979,0.632001,0.56676,-0.857422,1.70117,0.698404
0.349762,0.779744,1.51979,0.632001,0.56676,-0.857422,1.70117,0.698404
0.361444,0.773974,1.51233,0.629972,0.574157,-0.85579,1.69605,0.694566
0.35863,0.775314,1.50871,0.612967,0.569346,-0.836725,1.69891,0.697382
0.35202,0.774944,1.51233,0.615171,0.573662,-0.845829,1.70335,0.700339
0.347975,0.7774,1.50498,0.60858,0.570878,-0.854681,1.71068,0.697776
0.349559,0.774271,1.51309,0.620544,0.57024,-0.852126,1.70967,0.691018
0.339448,0.772916,1.51648,0.623117,0.573445,-0.858647,1.69907,0.691606
0.350978,0.772766,1.52076,0.613402,0.575832,-0.843748,1.6936,0.687146
0.349852,0.763867,1.52366,0.607283,0.583834,-0.8235,1.69005,0.691005
0.347405,0.782263,1.53543,0.61124,0.59346,-0.841385,1.69684,0.676866
0.346931,0.783078,1.53175,0.623962,0.591726,-0.838516,1.68792,0.67612
0.354486,0.792937,1.51817,0.629342,0.587812,-0.830115,1.70115,0.678782
0.35493,0.782228,1.51549,0.62678,0.605662,-0.813839,1.68387,0.688209
0.340878,0.775481,1.51037,0.636831,0.601645,-0.807997,1.69461,0.690382
0.33995,0.770647,1.50485,0.634439,0.591617,-0.803957,1.70118,0.69006
0.322384,0.77136,1.50972,0.622741,0.598453,-0.812558,1.70927,0.691624
0.333335,0.760333,1.52138,0.624939,0.616158,-0.81503,1.70162,0.676344
0.340321,0.744084,1.52504,0.639075,0.605985,-0.823562,1.69216,0.680139
0.34452,0.747292,1.51258,0.631313,0.601855,-0.813559,1.69221,0.67587
0.357594,0.763243,1.52174,0.617887,0.599719,-0.809411,1.70906,0.67133
0.347107,0.76421,1.5114,0.596098,0.604268,-0.815272,1.71042,0.686132
0.358547,0.755273,1.49942,0.601555,0.603718,-0.807498,1.70861,0.681576
0.348854,0.758148,1.51237,0.601048,0.595459,-0.802038,1.70544,0.689495
0.355795,0.758867,1.52282,0.602119,0.577599,-0.793839,1.7041,0.689912
0.346046,0.755387,1.52106,0.602244,0.577031,-0.794083,1.71931,0.704158
0.341918,0.747237,1.52243,0.607259,0.572972,-0.790453,1.7177,0.704249
0.339716,0.754408,1.51312,0.608682,0.576364,-0.786334,1.72685,0.714593
0.346714,0.748685,1.53208,0.611392,0.57691,-0.785873,1.71533,0.710755
0.34409,0.758458,1.52352,0.621999,0.571234,-0.768624,1.70424,0.717743
0.34404,0.760128,1.52524,0.621082,0.567522,-0.765332,1.69921,0.704528
0.333898,0.756165,1.53529,0.628973,0.582074,-0.760432,1.70064,0.70066
0.341925,0.74602,1.53773,0.624776,0.575328,-0.755389,1.69842,0.699057
0.354435,0.750097,1.54805,0.616027,0.577639,-0.765191,1.70586,0.704501
0.359188,0.754601,1.55738,0.618095,0.586577,-0.782611,1.70303,0.694332
0.365511,0.755677,1.55644,0.623141,0.593829,-0.776702,1.71111,0.706465
0.36398,0.752747,1.5493,0.634714,0.586857,-0.79369,1.71683,0.70791
0.355469,0.769154,1.54805,0.638192,0.592092,-0.789702,1.72129,0.703458
0.3584,0.769682,1.5596,0.645668,0.589963,-0.798661,1.70994,0.700956
0.359934,0.76226,1.56283,0.644025,0.595689,-0.805318,1.7034,0.698475
0.356798,0.758268,1.55855,0.638691,0.587432,-0.816222,1.69807,0.706146
0.349894,0.754713,1.55939,0.641852,0.589164,-0.807313,1.69988,0.697705
0.362259,0.762296,1.54844,0.657056,0.596823,-0.824294,1.69521,0.688509
0.367086,0.771063,1.55781,0.640384,0.61004,-0.817101,1.70771,0.701542
0.361191,0.771275,1.53934,0.642548,0.612816,-0.81374,1.71502,0.69319
0.351813,0.776793,1.53788,0.629737,0.617488,-0.811282,1.7155,0.691797
0.352622,0.772666,1.53155,0.622554,0.619916,-0.820312,1.71226,0.69062
0.351057,0.774448,1.53196,0.638199,0.61145,-0.821513,1.7076,0.69567
0.34128,0.748868,1.53583,0.618524,0.599037,-0.81836,1.72277,0.705379
0.347632,0.747167,1.52945,0.61535,0.590636,-0.813093,1.72706,0.70169
0.349925,0.773534,1.52971,0.615455,0.594291,-0.809081,1.72571,0.709424
0.353206,0.778279,1.52085,0.615279,0.588369,-0.807733,1.7261,0.7097
0.348757,0.768045,1.53389,0.6216,0.588074,-0.792732,1.7128,0.715453
0.350591,0.750157,1.53802,0.636226,0.581726,-0.78337,1.72073,0.719614
0.345977,0.747261,1.53578,0.630326,0.577164,-0.789655,1.72675,0.712774
0.347483,0.768725,1.53484,0.63594,0.588012,-0.79813,1.72357,0.718871
0.361912,0.762426,1.52418,0.655432,0.591363,-0.795827,1.73672,0.711862
0.364,0.77663,1.53547,0.668186,0.574548,-0.80579,1.73625,0.727902
0.364,0.77663,1.53547,0.668186,0.574548,-0.80579,1.73625,0.727902
0.363972,0.784766,1.53639,0.671956,0.582993,-0.802666,1.7318,0.72841
0.362643,0.7647,1.53988,0.676638,0.585802,-0.818732,1.72437,0.716267
0.362328,0.748344,1.55528,0.674656,0.579653,-0.820848,1.69941,0.706934
0.363891,0.752339,1.55376,0.670749,0.598305,-0.82863,1.70223,0.713459
0.358187,0.761287,1.55711,0.685558,0.603374,-0.835873,1.7072,0.704427
0.346861,0.749506,1.55811,0.691982,0.599618,-0.833407,1.70215,0.700357
0.347705,0.757153,1.56805,0.698382,0.601263,-0.83487,1.6933,0.701634
0.334367,0.751993,1.57375,0.684598,0.597102,-0.827018,1.69811,0.680173
0.329335,0.751334,1.56691,0.695875,0.579643,-0.815343,1.68383,0.686972
0.334337,0.751077,1.57564,0.711142,0.580094,-0.808917,1.68723,0.699067
0.334337,0.751077,1.57564,0.711142,0.580094,-0.808917,1.68723,0.699067
0.33058,0.742549,1.57147,0.70379,0.568155,-0.812314,1.68918,0.699872
0.339902,0.735124,1.55485,0.687581,0.559014,-0.815915,1.68421,0.698467
0.336716,0.734733,1.54931,0.67687,0.571135,-0.825055,1.69247,0.697064
0.340448,0.727138,1.5409,0.68135,0.560976,-0.817598,1.69365,0.695298
0.34016,0.735524,1.53189,0.674496,0.572206,-0.803745,1.70911,0.707847
0.342032,0.733178,1.53792,0.670325,0.56686,-0.805558,1.71169,0.713422
0.32894,0.755011,1.52205,0.660392,0.5797,-0.815145,1.69898,0.715911
0.320127,0.750065,1.51438,0.679346,0.578914,-0.831206,1.70039,0.700404
0.331294,0.747101,1.51056,0.661195,0.581352,-0.830239,1.70999,0.697248
0.3259,0.736721,1.51999,0.64958,0.572172,-0.812598,1.70353,0.708824
0.347647,0.743724,1.53556,0.692642,0.565059,-0.808205,1.7138,0.716422
0.353321,0.739682,1.54635,0.690168,0.585065,-0.798272,1.71744,0.726419
0.342891,0.734815,1.54546,0.675926,0.591522,-0.80299,1.71696,0.719378
0.351947,0.738817,1.55059,0.659069,0.605034,-0.794323,1.71786,0.707294
0.338131,0.735347,1.56484,0.666442,0.598174,-0.795215,1.70845,0.710972
0.338131,0.735347,1.56484,0.666442,0.598174,-0.795215,1.70845,0.710972
0.331607,0.72247,1.57212,0.664813,0.578877,-0.787122,1.70008,0.707895
0.334535,0.723548,1.56661,0.670191,0.571893,-0.783532,1.70178,0.706627
0.334535,0.723548,1.56661,0.670191,0.571893,-0.783532,1.70178,0.706627
0.329215,0.726861,1.5607,0.66353,0.576422,-0.785904,1.68725,0.709277
0.331273,0.734895,1.57103,0.663157,0.582232,-0.781107,1.68926,0.695821
0.331273,0.734895,1.57103,0.663157,0.582232,-0.781107,1.68926,0.695821
0.327272,0.73278,1.56521,0.667393,0.587001,-0.784051,1.6853,0.692538
0.32872,0.737123,1.56435,0.667687,0.581285,-0.782436,1.69934,0.703814
0.350957,0.737198,1.56279,0.654893,0.594948,-0.799527,1.69752,0.693613
0.356222,0.746296,1.57558,0.66114,0.601127,-0.785899,1.70487,0.700746
0.357571,0.747921,1.57836,0.669603,0.603299,-0.788574,1.70958,0.697951
0.352911,0.743697,1.56744,0.671533,0.608472,-0.776778,1.7088,0.703982
0.345485,0.734643,1.57017,0.680297,0.619594,-0.760162,1.71489,0.703858
0.351652,0.741266,1.58196,0.689368,0.627385,-0.751038,1.71102,0.714305
0.358708,0.731009,1.5819,0.683572,0.615791,-0.756395,1.71211,0.710773
0.358948,0.752774,1.57761,0.675075,0.599447,-0.76073,1.70808,0.702178
0.360124,0.750399,1.56383,0.650321,0.599627,-0.77874,1.69761,0.690902
0.348426,0.745491,1.57717,0.650151,0.595307,-0.771261,1.6851,0.686939
0.360581,0.748647,1.58932,0.642962,0.612486,-0.773145,1.6845,0.682134
0.3608,0.759987,1.5854,0.651379,0.596686,-0.775722,1.66953,0.681663
0.358053,0.757515,1.57771,0.657022,0.59487,-0.773659,1.66767,0.685861
0.361004,0.749143,1.57361,0.664019,0.607121,-0.765789,1.67238,0.685441
0.358506,0.754315,1.58154,0.651296,0.605686,-0.766223,1.6784,0.677818
0.359465,0.750744,1.56929,0.651831,0.60851,-0.768284,1.67738,0.672405
0.352749,0.744238,1.56877,0.649226,0.6083,-0.748981,1.67213,0.670495
0.3376,0.74427,1.5633,0.653108,0.600024,-0.748212,1.68244,0.673558
0.341077,0.740282,1.55583,0.662771,0.613296,-0.743508,1.67268,0.675043
0.349143,0.751598,1.54867,0.673803,0.616159,-0.751731,1.68824,0.680281
0.345495,0.748369,1.55246,0.659428,0.61305,-0.742354,1.67939,0.664432
0.34171,0.730545,1.53932,0.66482,0.620357,-0.731593,1.69169,0.679383
0.348242,0.739796,1.54573,0.662807,0.610566,-0.731311,1.68576,0.6785
0.367934,0.750873,1.57039,0.650949,0.602881,-0.719606,1.68397,0.660549
0.350317,0.775019,1.56866,0.655805,0.615286,-0.70167,1.67135,0.667658
0.334357,0.75482,1.57324,0.667063,0.601505,-0.696205,1.66106,0.661453
0.321964,0.756899,1.55918,0.66588,0.601013,-0.704658,1.66918,0.669809
0.321964,0.756899,1.55918,0.66588,0.601013,-0.704658,1.66918,0.669809
0.327498,0.749529,1.55942,0.66133,0.593987,-0.694698,1.65661,0.667202
0.333858,0.740341,1.56377,0.653498,0.588394,-0.689028,1.65457,0.669189
0.337169,0.73781,1.5604,0.652405,0.598605,-0.688294,1.65743,0.673844
0.331043,0.739602,1.5745,0.6633,0.599481,-0.691781,1.673,0.683054
0.326569,0.744883,1.58033,0.678009,0.593941,-0.706205,1.67149,0.677084
0.332696,0.744564,1.55043,0.661049,0.595976,-0.727184,1.66688,0.676864
0.330073,0.75114,1.55436,0.666297,0.607686,-0.754828,1.67545,0.683661
0.345917,0.738363,1.55446,0.676561,0.604154,-0.758154,1.65966,0.656211
0.333156,0.722059,1.55009,0.675623,0.609014,-0.746047,1.6563,0.654229
0.33512,0.714586,1.54728,0.683406,0.610823,-0.740518,1.64472,0.639007
0.347855,0.731697,1.54609,0.673851,0.610316,-0.750873,1.63968,0.65091
0.345866,0.725888,1.54652,0.680077,0.616314,-0.757047,1.65496,0.650476
0.339778,0.725729,1.53947,0.676249,0.601455,-0.757226,1.65093,0.648375
0.34813,0.733724,1.5444,0.674674,0.607177,-0.752066,1.6492,0.652893
0.357341,0.753559,1.55964,0.669775,0.618756,-0.761137,1.63983,0.631436
0.36204,0.767991,1.55828,0.667118,0.619625,-0.755223,1.62895,0.639709
0.345411,0.759638,1.56058,0.668783,0.635344,-0.749075,1.63677,0.624482
0.345411,0.759638,1.56058,0.668783,0.635344,-0.749075,1.63677,0.624482
0.34293,0.765718,1.56151,0.655022,0.650904,-0.74344,1.63757,0.617688
0.357149,0.756887,1.57663,0.677373,0.642424,-0.751663,1.6402,0.62734
0.360973,0.758856,1.57978,0.677146,0.638809,-0.758934,1.63698,0.632139
0.354674,0.750472,1.58137,0.664181,0.641794,-0.761861,1.63876,0.63178
0.362264,0.751039,1.58914,0.670518,0.622014,-0.736383,1.62212,0.616477
0.342057,0.741347,1.58367,0.668239,0.614483,-0.741933,1.62139,0.624556
0.342057,0.741347,1.58367,0.668239,0.614483,-0.741933,1.62139,0.624556
0.344477,0.738022,1.57673,0.665867,0.608528,-0.750664,1.62185,0.630782
0.344638,0.72868,1.57886,0.65536,0.618164,-0.743831,1.62512,0.626465
0.354073,0.729067,1.57932,0.651881,0.629311,-0.739423,1.63568,0.635681
0.35407,0.747777,1.5818,0.656356,0.630177,-0.734487,1.6392,0.627655
0.349413,0.746914,1.58409,0.647583,0.631149,-0.733149,1.63119,0.626321
0.341275,0.746238,1.58494,0.649498,0.620853,-0.716379,1.6343,0.624821
0.346434,0.755506,1.57811,0.660698,0.616623,-0.717914,1.62795,0.627006
0.347266,0.759254,1.58552,0.642843,0.620676,-0.746901,1.61685,0.619555
0.3467,0.757848,1.581,0.646105,0.610454,-0.73838,1.60629,0.616556
0.353544,0.75823,1.55833,0.633973,0.611511,-0.732273,1.62958,0.613361
0.353544,0.75823,1.55833,0.633973,0.611511,-0.732273,1.62958,0.613361
0.35516,0.768821,1.57304,0.652603,0.62947,-0.740857,1.62529,0.606204
0.375687,0.759437,1.58498,0.65878,0.61554,-0.732426,1.60005,0.616472
0.370567,0.76401,1.59287,0.652711,0.610484,-0.734463,1.60507,0.615559
0.357394,0.766249,1.60038,0.654242,0.618238,-0.729128,1.60584,0.608243
0.35505,0.760761,1.59858,0.650912,0.616737,-0.724125,1.60208,0.616438
0.359498,0.759737,1.58937,0.649963,0.618915,-0.716346,1.61332,0.621485
0.365027,0.768126,1.59941,0.649318,0.613927,-0.706636,1.61761,0.628666
0.372535,0.760607,1.59531,0.656181,0.616413,-0.713299,1.61518,0.620827
0.368586,0.756041,1.58636,0.653433,0.628044,-0.719906,1.61489,0.623694
0.366994,0.755692,1.57961,0.638842,0.618869,-0.725212,1.6267,0.613243
0.3627,0.739421,1.56078,0.65019,0.625539,-0.710586,1.61558,0.615745
0.362986,0.744442,1.56795,0.65511,0.636787,-0.709106,1.62297,0.628011
0.363543,0.749396,1.57586,0.64439,0.634206,-0.688321,1.60955,0.611229
0.357743,0.74495,1.5725,0.662119,0.628587,-0.694546,1.59572,0.606775
0.360496,0.736769,1.58628,0.647498,0.637336,-0.697055,1.60702,0.60583
0.360695,0.743868,1.57761,0.64585,0.635294,-0.689825,1.59755,0.609683
0.364022,0.74164,1.57405,0.613113,0.630814,-0.693214,1.60267,0.605208
0.362152,0.747212,1.55607,0.611813,0.634428,-0.7017,1.61034,0.589773
0.362602,0.752219,1.5494,0.611545,0.635285,-0.705999,1.60493,0.584954
0.361119,0.75036,1.53881,0.626358,0.616874,-0.724548,1.60601,0.613206
0.359184,0.747825,1.53667,0.630458,0.612117,-0.735609,1.60595,0.615603
0.369275,0.749981,1.54719,0.610455,0.614948,-0.73495,1.62473,0.617983
0.349374,0.760152,1.54877,0.613545,0.622737,-0.726122,1.62593,0.619578
0.352183,0.763171,1.54294,0.616412,0.617811,-0.728499,1.62358,0.615501
0.33477,0.769976,1.53865,0.611716,0.619247,-0.729066,1.60975,0.607999
0.336593,0.781891,1.53593,0.604615,0.613684,-0.751943,1.61104,0.616293
0.346244,0.780412,1.53622,0.619534,0.603253,-0.766968,1.60907,0.611343
0.351855,0.779153,1.52337,0.594652,0.601879,-0.783643,1.60078,0.601685
0.351437,0.778676,1.5247,0.597911,0.597077,-0.783057,1.58643,0.596664
0.347976,0.776,1.51808,0.595698,0.59312,-0.796098,1.59388,0.604746
0.352432,0.76846,1.5123,0.593787,0.596009,-0.789714,1.60024,0.599986
0.349918,0.763984,1.51767,0.582052,0.586642,-0.802019,1.60011,0.606063
0.353313,0.751617,1.52416,0.57924,0.57978,-0.806688,1.6068,0.607391
0.338564,0.771862,1.50888,0.571878,0.587041,-0.811191,1.59483,0.604294
0.359977,0.790488,1.50787,0.583441,0.579332,-0.795826,1.60469,0.599193
0.35134,0.795525,1.50809,0.586573,0.592692,-0.796884,1.59935,0.604643
