0.382353 0.772307 1.57543 0.617506 0.549886 -0.929512 1.70687 0.72413 
0.344573 0.755117 1.49122 0.515329 0.562744 -0.877089 1.50566 0.533969 
0.375733 0.734403 1.60402 0.672459 0.556705 -0.842765 1.55716 0.604701 
0.354065 0.775714 1.53734 0.637318 0.594293 -0.789124 1.67393 0.687252 
0.386345 0.778213 1.54043 0.587722 0.566019 -0.879841 1.62457 0.641591 
0.392963 0.73881 1.63958 0.671591 0.558385 -0.886092 1.70779 0.735899 
0.348401 0.763683 1.56157 0.609059 0.543795 -0.95922 1.61794 0.637157 
0.342592 0.773865 1.48026 0.569636 0.546324 -0.890989 1.65808 0.66053 
0.357014 0.799666 1.52248 0.625189 0.583721 -0.897678 1.60539 0.615285 
0.326195 0.781524 1.47929 0.581973 0.562588 -0.857048 1.64356 0.652296 
0.414611 0.750206 1.68799 0.682308 0.548491 -0.905648 1.64163 0.68015 
0.325917 0.753889 1.4841 0.599945 0.622624 -0.719321 1.59327 0.58618 
0.363164 0.749003 1.53441 0.616104 0.528851 -0.933322 1.67041 0.679726 
0.358845 0.720061 1.6252 0.642674 0.552151 -0.791734 1.59627 0.62993 
0.359742 0.743486 1.59962 0.679974 0.607818 -0.739758 1.75438 0.748845 
0.316996 0.771134 1.42828 0.561051 0.591684 -0.830259 1.63901 0.606325 
0.358041 0.749786 1.54396 0.613235 0.57536 -0.788097 1.56521 0.576082 
0.350389 0.748231 1.60569 0.661579 0.569623 -0.809137 1.6315 0.663823 
0.333516 0.774922 1.47634 0.58708 0.577642 -0.8444 1.54784 0.554063 
0.322089 0.744221 1.5087 0.577219 0.585937 -0.807481 1.51436 0.525185 
