'InvCoshPar_uu_width','InvCoshPar_uu_g0','InvCoshPar_uu_g1','InvCoshPar_ud_width','InvCoshPar_ud_g0','InvCoshPar_ud_g1','InvCoshPar_us_width','InvCoshPar_us_g0'
0.138065,0.878387,0.750061,0.808887,0.238367,0.070958,0.856187,0.865199
0.137226,0.875371,0.760246,0.809124,0.247658,0.0762784,0.855404,0.857878
0.1376,0.88403,0.753082,0.81154,0.245606,0.0647865,0.854964,0.857518
0.137927,0.882641,0.758101,0.811839,0.240883,0.0726925,0.845102,0.852136
0.141087,0.884199,0.764529,0.816946,0.241209,0.0760252,0.845484,0.858107
0.136593,0.884077,0.764335,0.816523,0.239816,0.0731526,0.848309,0.858872
0.140276,0.884064,0.766283,0.815372,0.25184,0.0783165,0.853334,0.859575
0.147006,0.882563,0.774444,0.819192,0.255649,0.0888716,0.840924,0.844288
0.147896,0.881254,0.781732,0.819528,0.252527,0.0823553,0.836743,0.844729
0.146498,0.879266,0.782949,0.819271,0.258906,0.0745194,0.834439,0.844649
0.143708,0.878203,0.783533,0.820645,0.246944,0.0750148,0.834856,0.84117
0.145061,0.878841,0.781114,0.825205,0.248613,0.0787955,0.836277,0.845408
0.145483,0.881446,0.776205,0.822194,0.251034,0.0820656,0.840433,0.848241
0.144659,0.880208,0.777702,0.820444,0.254932,0.0783056,0.844739,0.850501
0.144166,0.881218,0.776156,0.818528,0.257973,0.0853644,0.843119,0.854216
0.140399,0.875072,0.781855,0.826732,0.259848,0.0821185,0.838753,0.846052
0.141244,0.879257,0.78085,0.832641,0.261855,0.0827662,0.837423,0.84505
0.140868,0.881059,0.77813,0.836487,0.256155,0.0744409,0.840773,0.849352
0.145857,0.885501,0.77992,0.84005,0.25633,0.0776936,0.841801,0.851255
0.147296,0.8874,0.787244,0.841366,0.256029,0.0853731,0.848087,0.856209
0.146099,0.892555,0.776011,0.8408,0.260715,0.0807138,0.851973,0.858128
0.149217,0.889854,0.78151,0.837131,0.263299,0.089174,0.85031,0.861218
0.149217,0.889854,0.78151,0.837131,0.263299,0.089174,0.85031,0.861218
0.148164,0.890216,0.784617,0.830901,0.261182,0.0870418,0.850514,0.854216
0.146845,0.880008,0.783162,0.842754,0.261443,0.0900325,0.843818,0.849757
0.148412,0.881195,0.785595,0.840256,0.259852,0.0892713,0.841041,0.848435
0.143307,0.8833,0.779999,0.836677,0.258792,0.0793333,0.837066,0.850831
0.145513,0.882113,0.783649,0.831018,0.255201,0.0897319,0.836139,0.851323
0.136894,0.866647,0.788338,0.82623,0.251963,0.102756,0.840857,0.846617
0.135593,0.872126,0.791034,0.825529,0.253294,0.0990576,0.842168,0.852951
0.137004,0.879365,0.790877,0.828676,0.257998,0.0916005,0.83564,0.848427
0.130044,0.873799,0.802556,0.832348,0.260898,0.0978687,0.832815,0.846073
0.132804,0.866854,0.800177,0.834378,0.252068,0.0978396,0.832384,0.847493
0.13739,0.864884,0.800034,0.834179,0.249673,0.099838,0.827775,0.842887
0.139419,0.868049,0.800268,0.842195,0.252039,0.101562,0.823207,0.851911
0.126254,0.87121,0.796953,0.838474,0.250858,0.0993911,0.830391,0.844506
0.132104,0.874196,0.796345,0.84501,0.247694,0.0945961,0.830873,0.849845
0.132045,0.870406,0.795105,0.843746,0.254371,0.102638,0.82757,0.846303
0.136315,0.866451,0.801283,0.844854,0.245585,0.099722,0.827779,0.852611
0.136247,0.866003,0.80494,0.844046,0.241627,0.102778,0.828247,0.851136
0.15099,0.871039,0.80284,0.84036,0.244269,0.112526,0.824936,0.847117
0.150847,0.873969,0.799612,0.842682,0.250152,0.114139,0.826424,0.84653
0.14423,0.873461,0.805803,0.83595,0.257255,0.102353,0.829108,0.851277
0.144703,0.870944,0.804527,0.83427,0.254944,0.107363,0.829575,0.848582
0.144998,0.875711,0.816832,0.837242,0.251192,0.110951,0.82371,0.845069
0.148557,0.875604,0.80715,0.837196,0.258342,0.106403,0.826024,0.839695
0.151744,0.881739,0.80355,0.832857,0.259734,0.104457,0.82515,0.839358
0.15135,0.880314,0.804491,0.828868,0.25889,0.105052,0.83325,0.849574
0.150361,0.879492,0.796878,0.825673,0.252847,0.108513,0.834062,0.847946
0.146703,0.86978,0.795521,0.833281,0.262944,0.109282,0.840505,0.849595
0.149366,0.876708,0.794988,0.838272,0.264169,0.106912,0.841326,0.854339
0.151183,0.877649,0.801342,0.834115,0.265244,0.110579,0.844416,0.854856
0.152284,0.873144,0.794398,0.831367,0.267417,0.11165,0.846572,0.851668
0.152239,0.874943,0.799364,0.829913,0.271634,0.109159,0.847268,0.855914
0.153693,0.884193,0.797012,0.831803,0.263034,0.112198,0.845772,0.856191
0.151269,0.88437,0.799809,0.828403,0.266001,0.110466,0.847632,0.865188
0.15572,0.892864,0.800964,0.837353,0.267256,0.107783,0.845598,0.859669
0.153825,0.892309,0.808041,0.837292,0.266281,0.110897,0.847186,0.860204
0.158212,0.89206,0.801736,0.838616,0.267742,0.108911,0.84993,0.860229
0.158212,0.89206,0.801736,0.838616,0.267742,0.108911,0.84993,0.860229
0.157303,0.880428,0.796583,0.833606,0.272495,0.11593,0.853985,0.859195
0.157017,0.881363,0.79548,0.837391,0.271673,0.111267,0.85085,0.856966
0.156265,0.882404,0.790056,0.837887,0.271655,0.1137,0.845013,0.855444
0.155582,0.880624,0.791473,0.842873,0.263888,0.114389,0.841936,0.852245
0.144218,0.88654,0.800006,0.847486,0.266411,0.105634,0.839159,0.851543
0.145644,0.879583,0.789981,0.858005,0.270142,0.100239,0.843242,0.858356
0.143668,0.889686,0.790301,0.853939,0.270555,0.0933443,0.837952,0.849996
0.147806,0.887443,0.786574,0.853393,0.266562,0.0973763,0.835498,0.847839
0.149759,0.889459,0.789473,0.854413,0.269024,0.0980194,0.83543,0.84766
0.151354,0.889038,0.789059,0.856398,0.264198,0.0955473,0.834196,0.84817
0.15192,0.885131,0.788104,0.84438,0.272281,0.103771,0.839607,0.844858
0.150171,0.88852,0.788671,0.846354,0.273856,0.105905,0.844099,0.845779
0.15111,0.876809,0.799852,0.842685,0.269901,0.108829,0.846563,0.857214
0.14972,0.871319,0.804469,0.843752,0.273969,0.119304,0.852971,0.85648
0.148854,0.872042,0.80184,0.843764,0.273307,0.120517,0.854587,0.859384
0.144718,0.867571,0.793985,0.838364,0.26183,0.124039,0.847883,0.858329
0.139241,0.872225,0.79611,0.834112,0.264024,0.128344,0.849339,0.858498
0.144862,0.867917,0.803989,0.832333,0.264994,0.127293,0.848084,0.860479
0.140716,0.869947,0.806192,0.840959,0.2726,0.126219,0.848067,0.859313
0.134012,0.873097,0.799338,0.841357,0.270388,0.129149,0.843984,0.857821
0.140377,0.875644,0.790746,0.840903,0.276163,0.131282,0.84274,0.854255
0.140377,0.875644,0.790746,0.840903,0.276163,0.131282,0.84274,0.854255
0.136606,0.873843,0.787436,0.845311,0.274029,0.126592,0.845326,0.854413
0.141423,0.863162,0.787102,0.850866,0.267377,0.114301,0.84808,0.858766
0.126785,0.861905,0.789443,0.848182,0.264041,0.139457,0.848413,0.862247
0.126785,0.861905,0.789443,0.848182,0.264041,0.139457,0.848413,0.862247
0.126785,0.861905,0.789443,0.848182,0.264041,0.139457,0.848413,0.862247
0.127801,0.858423,0.784242,0.850784,0.270659,0.143572,0.849371,0.858136
0.129596,0.85707,0.787839,0.852509,0.27298,0.149034,0.850217,0.859747
0.124554,0.861824,0.793182,0.852205,0.275268,0.147589,0.850251,0.858133
0.133971,0.864443,0.787953,0.851577,0.278861,0.140863,0.846733,0.85465
0.138402,0.869667,0.786905,0.848959,0.286384,0.134141,0.85215,0.847419
0.139217,0.867201,0.779634,0.850266,0.280025,0.139644,0.850158,0.858029
0.136277,0.865562,0.777945,0.847195,0.267967,0.133881,0.856815,0.862291
0.129601,0.856521,0.782352,0.843609,0.270346,0.13796,0.854173,0.864173
0.124514,0.848428,0.78868,0.84251,0.267712,0.138621,0.851443,0.860013
0.121965,0.852551,0.784287,0.8396,0.269159,0.143282,0.858265,0.863293
0.122133,0.858206,0.785618,0.83725,0.261286,0.141418,0.862211,0.862856
0.121929,0.857835,0.791673,0.834312,0.256934,0.138608,0.852499,0.864538
0.124245,0.855377,0.790994,0.836651,0.250648,0.13808,0.851906,0.861231
0.117317,0.849052,0.792836,0.838796,0.250978,0.136907,0.84555,0.859544
0.118335,0.843521,0.789332,0.836839,0.248815,0.136516,0.840207,0.856664
0.117996,0.844737,0.790686,0.830675,0.252025,0.132987,0.843353,0.858224
0.124858,0.857222,0.779119,0.823831,0.249812,0.134851,0.838193,0.849756
0.130613,0.865825,0.782915,0.831285,0.255782,0.136363,0.844395,0.852128
0.131093,0.864463,0.782353,0.823908,0.261506,0.133615,0.850351,0.855257
0.12715,0.864634,0.774997,0.832152,0.256222,0.133764,0.856889,0.857881
0.132197,0.864549,0.772638,0.826583,0.252873,0.129304,0.853683,0.868751
0.13377,0.86742,0.768521,0.827554,0.256195,0.13244,0.854043,0.858606
0.129106,0.859921,0.77412,0.828215,0.258579,0.131991,0.853978,0.859124
0.127807,0.862071,0.77833,0.829365,0.262919,0.137314,0.850243,0.861188
0.124813,0.862754,0.765551,0.82105,0.254408,0.13145,0.850393,0.858685
0.131241,0.86039,0.759992,0.824404,0.253536,0.129897,0.855111,0.862304
0.12339,0.862272,0.759032,0.832012,0.256016,0.118005,0.856691,0.859605
0.11932,0.858869,0.757992,0.832817,0.251166,0.110826,0.857189,0.864223
0.117304,0.863319,0.762364,0.831371,0.247156,0.108164,0.857057,0.868094
0.110493,0.864049,0.758304,0.825895,0.24643,0.108667,0.855982,0.86506
0.111245,0.859977,0.756938,0.821514,0.245411,0.109783,0.856677,0.864456
0.108284,0.858746,0.753704,0.826197,0.250007,0.109875,0.855542,0.863432
0.125347,0.868383,0.758776,0.824734,0.254173,0.110169,0.8546,0.8592
0.1279,0.871787,0.759983,0.824967,0.257771,0.11052,0.856261,0.85527
0.126095,0.875135,0.756528,0.826321,0.265784,0.106546,0.857915,0.857004
0.123351,0.872456,0.751268,0.827516,0.264912,0.108281,0.861164,0.859639
0.121041,0.871681,0.747877,0.823244,0.264614,0.113399,0.862829,0.868345
0.12015,0.875159,0.752676,0.821079,0.264956,0.115428,0.863293,0.860949
0.125819,0.874329,0.752585,0.825021,0.251402,0.11346,0.865583,0.862895
0.128055,0.866785,0.748246,0.82755,0.25835,0.108079,0.865275,0.867019
0.127131,0.872717,0.743794,0.825666,0.262042,0.11276,0.862992,0.864702
0.11676,0.869639,0.744209,0.826868,0.257797,0.118157,0.861805,0.867048
0.121831,0.869442,0.749128,0.825179,0.26052,0.116956,0.863266,0.864227
0.128302,0.873595,0.751215,0.823306,0.265117,0.122514,0.864346,0.862391
0.132017,0.875981,0.750708,0.822658,0.264297,0.12598,0.863377,0.863605
0.134036,0.871357,0.754996,0.818405,0.261535,0.123151,0.862137,0.866102
0.130773,0.877047,0.755006,0.80764,0.264097,0.122863,0.866157,0.860539
0.124717,0.868672,0.755041,0.802145,0.262029,0.124007,0.863141,0.864195
0.125296,0.874045,0.759463,0.812718,0.261963,0.12223,0.865244,0.863262
0.123825,0.871888,0.75576,0.820117,0.259174,0.126867,0.863245,0.864352
0.132278,0.872175,0.761415,0.828598,0.267255,0.120903,0.869536,0.870957
0.133117,0.868974,0.757669,0.827511,0.267501,0.123966,0.875617,0.868809
0.129708,0.868385,0.760579,0.828647,0.270393,0.12692,0.872248,0.866958
0.129708,0.868385,0.760579,0.828647,0.270393,0.12692,0.872248,0.866958
0.132823,0.875427,0.752279,0.831044,0.26465,0.125004,0.860535,0.861144
0.124449,0.875913,0.7568,0.82928,0.264446,0.127766,0.861055,0.860983
0.133914,0.871036,0.760278,0.832406,0.274614,0.139276,0.860787,0.866009
0.130813,0.862465,0.756928,0.836947,0.27392,0.137353,0.865379,0.862841
0.123875,0.870468,0.75802,0.841261,0.278221,0.141733,0.855595,0.855799
0.124455,0.866877,0.750706,0.838869,0.279462,0.147031,0.860821,0.858421
0.126234,0.86802,0.748768,0.841768,0.285485,0.137982,0.86335,0.855047
0.132233,0.870786,0.75539,0.838952,0.284442,0.135949,0.858607,0.852147
0.128829,0.875393,0.750889,0.839887,0.28196,0.141371,0.854214,0.852641
0.128923,0.867447,0.744763,0.837398,0.28077,0.135049,0.853848,0.847297
0.11984,0.864669,0.745416,0.839863,0.286604,0.14736,0.856066,0.849398
0.115501,0.865472,0.743737,0.842167,0.286703,0.150055,0.852877,0.850703
0.113442,0.86463,0.747351,0.839064,0.276106,0.161034,0.857354,0.850701
0.115643,0.866702,0.745719,0.835679,0.274932,0.155624,0.862158,0.850189
0.120029,0.873877,0.747328,0.835525,0.282267,0.150438,0.86054,0.850239
0.119786,0.877966,0.745821,0.831364,0.284027,0.151634,0.858364,0.85585
0.133788,0.882175,0.75903,0.836028,0.288287,0.136755,0.857083,0.854009
0.134461,0.88355,0.759081,0.842664,0.275348,0.134066,0.848787,0.847273
0.131514,0.877611,0.763749,0.841033,0.279993,0.137932,0.853031,0.853092
0.132745,0.880837,0.769799,0.83362,0.272465,0.139074,0.849676,0.856152
0.142224,0.878977,0.776898,0.834853,0.271066,0.13382,0.855093,0.858372
0.140315,0.877188,0.781221,0.836526,0.264498,0.122852,0.852171,0.855572
0.134759,0.883034,0.774656,0.834604,0.269384,0.119355,0.843594,0.85389
0.136909,0.884184,0.780196,0.836277,0.269287,0.122966,0.844962,0.854348
0.136254,0.873485,0.778616,0.831482,0.270516,0.125063,0.840905,0.84668
0.136388,0.868379,0.787707,0.837306,0.265312,0.123321,0.836861,0.845966
0.134105,0.870172,0.78743,0.838383,0.262687,0.126739,0.837703,0.8525
0.13676,0.868011,0.785371,0.836932,0.260561,0.127166,0.831141,0.847565
0.134003,0.866616,0.782613,0.840377,0.259185,0.12582,0.827317,0.843385
0.135245,0.864252,0.78686,0.838057,0.258618,0.121727,0.826242,0.840182
0.137308,0.8627,0.790357,0.843902,0.255952,0.123979,0.826074,0.842579
0.136308,0.868334,0.793107,0.84317,0.256178,0.123004,0.829525,0.844027
0.131081,0.873359,0.794785,0.843919,0.255885,0.118109,0.840859,0.854265
0.137061,0.876011,0.792047,0.83856,0.259183,0.117657,0.838012,0.849345
0.138135,0.872327,0.80411,0.852761,0.26388,0.114895,0.83816,0.8537
0.145043,0.867404,0.810702,0.851313,0.263585,0.110624,0.834276,0.857093
0.143538,0.863442,0.807787,0.849174,0.262872,0.109708,0.839846,0.854395
0.141365,0.860979,0.809122,0.842362,0.262291,0.114804,0.843566,0.856438
0.142455,0.867844,0.804627,0.847792,0.252806,0.101916,0.84844,0.85959
0.140107,0.864394,0.80435,0.851324,0.25583,0.0973497,0.845613,0.863863
0.147159,0.872065,0.799046,0.850764,0.252438,0.0956535,0.856774,0.874991
0.143315,0.878032,0.802875,0.842492,0.246454,0.0854467,0.854223,0.866879
0.150144,0.877662,0.799097,0.838359,0.249599,0.0828041,0.852841,0.867591
0.156243,0.870889,0.806622,0.834934,0.248782,0.0795722,0.851068,0.870142
0.151154,0.869245,0.807625,0.837248,0.246685,0.0951414,0.856879,0.867223
0.15511,0.868181,0.808366,0.834514,0.255972,0.0918742,0.857945,0.867245
0.149537,0.873712,0.80848,0.82524,0.255482,0.092111,0.857072,0.868564
0.147062,0.881387,0.801376,0.837429,0.254713,0.0942882,0.858283,0.867423
0.150179,0.880028,0.802838,0.841104,0.258153,0.098425,0.860488,0.872332
0.158278,0.880737,0.803371,0.839478,0.254522,0.0975449,0.851138,0.862883
0.149148,0.87886,0.798936,0.84234,0.253697,0.100472,0.855108,0.868191
0.142854,0.87509,0.790481,0.839661,0.253061,0.0931525,0.853241,0.862805
0.14661,0.87941,0.787328,0.841248,0.255547,0.0912175,0.852353,0.859711
0.14488,0.876475,0.783649,0.844117,0.262971,0.0969049,0.851335,0.858803
0.145967,0.875184,0.787578,0.846301,0.259303,0.0963536,0.845711,0.855417
0.143072,0.880611,0.793316,0.840851,0.262278,0.104454,0.842378,0.857376
0.137022,0.881125,0.79144,0.83491,0.265636,0.108371,0.842923,0.857511
0.137607,0.891598,0.787858,0.832579,0.272235,0.103787,0.846164,0.852146
0.150671,0.894314,0.781797,0.829881,0.278968,0.102858,0.849825,0.856406
0.151497,0.89005,0.783837,0.830097,0.276886,0.102565,0.852788,0.852892
0.147682,0.890196,0.780302,0.823391,0.268897,0.0966589,0.854721,0.85971
0.151728,0.893732,0.772725,0.821667,0.270616,0.0992423,0.853081,0.849806
0.151874,0.883977,0.769521,0.823851,0.266771,0.0980528,0.861053,0.866839
0.147133,0.884093,0.775818,0.827977,0.263532,0.0921296,0.851749,0.863244
0.149134,0.885674,0.778245,0.828166,0.259533,0.08638,0.854903,0.863162
0.140599,0.876882,0.776025,0.827133,0.25527,0.0850732,0.859683,0.865433
0.144444,0.879167,0.780981,0.822533,0.255237,0.0880991,0.856424,0.866379
0.138873,0.876633,0.769178,0.822876,0.250598,0.0837005,0.852964,0.85901
0.140177,0.882983,0.763679,0.826887,0.257446,0.080049,0.858927,0.858818
0.133466,0.879744,0.761078,0.824266,0.257972,0.0726573,0.857931,0.858191
0.137505,0.883943,0.758637,0.827795,0.252641,0.0756241,0.858561,0.859011
0.143641,0.886761,0.764047,0.832213,0.251421,0.0717579,0.851647,0.853866
0.141014,0.887496,0.775441,0.831538,0.258686,0.0782965,0.851932,0.859757
0.145661,0.885893,0.771855,0.826701,0.25365,0.0685285,0.854512,0.859107
0.132643,0.884202,0.768205,0.821455,0.25201,0.0719207,0.855344,0.862885
0.132206,0.873873,0.769926,0.815525,0.251743,0.067995,0.864852,0.86522
0.135855,0.8808,0.761417,0.819811,0.24521,0.0677737,0.858274,0.866183
0.1363,0.880723,0.759825,0.825113,0.244153,0.0717368,0.85816,0.859671
0.144754,0.876015,0.755159,0.815222,0.249887,0.0651387,0.857407,0.856821
0.146556,0.883025,0.760505,0.806394,0.25244,0.0631906,0.855784,0.863802
0.136483,0.882449,0.767567,0.810237,0.244437,0.0556551,0.855866,0.866205
0.136325,0.880975,0.768058,0.820497,0.248371,0.0591713,0.860597,0.865324
0.137798,0.886123,0.767024,0.822455,0.247806,0.0604989,0.856762,0.86604
0.136182,0.885836,0.767515,0.821918,0.248023,0.0602541,0.857253,0.863902
0.133111,0.882137,0.766458,0.819765,0.243786,0.0550439,0.857631,0.866772
0.133111,0.882137,0.766458,0.819765,0.243786,0.0550439,0.857631,0.866772
0.132049,0.877565,0.764836,0.819557,0.242121,0.0537087,0.863031,0.864906
0.135878,0.876628,0.76286,0.823627,0.238983,0.0545468,0.858266,0.8692
0.135878,0.876628,0.76286,0.823627,0.238983,0.0545468,0.858266,0.8692
0.128347,0.87009,0.775117,0.816272,0.232389,0.0590042,0.855366,0.871707
0.12529,0.86201,0.773013,0.814651,0.233058,0.0552309,0.850432,0.864657
0.131472,0.870081,0.770226,0.813247,0.22916,0.0628841,0.844656,0.855301
0.131861,0.867648,0.775788,0.813063,0.230384,0.0636917,0.844954,0.858724
0.124653,0.8737,0.769759,0.812879,0.236402,0.0575257,0.843237,0.854267
0.125159,0.871199,0.767654,0.809164,0.232418,0.0582152,0.846164,0.850446
0.128104,0.873488,0.763757,0.81654,0.23449,0.0607202,0.845076,0.849685
0.129555,0.870416,0.7688,0.81625,0.235946,0.0709568,0.83936,0.852629
0.12644,0.868282,0.768115,0.821665,0.237924,0.0657487,0.837181,0.853146
0.125095,0.866098,0.760891,0.828245,0.244849,0.0780136,0.838514,0.856321
0.119236,0.867361,0.757111,0.825893,0.243852,0.0858754,0.844526,0.84975
0.129426,0.873568,0.761531,0.820165,0.25298,0.0772455,0.841662,0.850003
0.128451,0.869568,0.759914,0.818429,0.25113,0.0813473,0.839486,0.848229
0.130449,0.875743,0.75886,0.821591,0.254162,0.0830297,0.835278,0.849971
0.129199,0.883129,0.757948,0.812447,0.254697,0.0903583,0.838258,0.845843
0.129674,0.883083,0.756317,0.814266,0.257522,0.0953468,0.838489,0.838303
0.138883,0.883584,0.75127,0.815342,0.260093,0.0876187,0.831514,0.839557
0.143044,0.889681,0.741313,0.80687,0.265952,0.0865867,0.824078,0.826454
0.132284,0.896071,0.750425,0.814328,0.255937,0.0839786,0.822912,0.823224
0.135616,0.895417,0.747393,0.822181,0.260949,0.0858379,0.820615,0.823318
0.13099,0.896864,0.749535,0.825343,0.260641,0.0757468,0.821305,0.825006
0.136011,0.894863,0.75305,0.831206,0.250439,0.0839746,0.815221,0.825931
0.137803,0.895591,0.7465,0.839376,0.253478,0.0782729,0.809348,0.829488
0.136613,0.894864,0.744643,0.846203,0.254656,0.078972,0.813872,0.826904
0.123484,0.891975,0.745702,0.830717,0.25063,0.0782127,0.822961,0.830891
0.129024,0.894474,0.741058,0.832808,0.251615,0.0727441,0.827981,0.832139
0.13492,0.89565,0.745559,0.835553,0.252931,0.0710617,0.83115,0.8383
0.13492,0.89565,0.745559,0.835553,0.252931,0.0710617,0.83115,0.8383
0.143951,0.898726,0.751075,0.824533,0.266931,0.0667728,0.832691,0.832844
0.136324,0.900143,0.745906,0.82996,0.26184,0.0654256,0.827901,0.826348
0.138872,0.900668,0.738221,0.823055,0.261479,0.0691688,0.830199,0.825286
0.149202,0.899338,0.734813,0.807106,0.264076,0.0715271,0.840845,0.828963
0.147859,0.905667,0.72529,0.802952,0.264105,0.0707515,0.837862,0.828513
0.139318,0.905178,0.724822,0.802481,0.268092,0.0665758,0.833023,0.827654
0.131523,0.899926,0.735894,0.801409,0.268102,0.0687508,0.834267,0.836959
0.124077,0.898713,0.726746,0.809926,0.263145,0.0760269,0.841451,0.843288
0.12457,0.900353,0.726808,0.803756,0.260511,0.0847292,0.839429,0.850954
0.125049,0.900462,0.723438,0.805264,0.262412,0.0845458,0.846204,0.853563
0.123418,0.900659,0.726859,0.807827,0.25737,0.078733,0.85431,0.84626
0.1312,0.898655,0.724159,0.813468,0.255241,0.0767627,0.846189,0.845883
0.134006,0.895005,0.733431,0.811436,0.254902,0.0787644,0.849926,0.841538
0.129173,0.882627,0.740701,0.811488,0.262786,0.0809539,0.851671,0.843871
0.128299,0.883442,0.749929,0.813032,0.259161,0.0824864,0.8509,0.845812
0.13394,0.883419,0.751256,0.823432,0.267383,0.0895417,0.8496,0.841667
0.136162,0.893022,0.74302,0.813623,0.269832,0.093241,0.84433,0.844674
0.138505,0.891802,0.745412,0.816217,0.264689,0.0920825,0.8443,0.842913
0.13586,0.891058,0.753579,0.81383,0.263397,0.0946869,0.84122,0.843599
0.139101,0.891876,0.752918,0.820055,0.260855,0.095005,0.849163,0.852144
0.131678,0.889698,0.756503,0.819925,0.266675,0.0959007,0.851985,0.845144
0.139303,0.887777,0.752597,0.821113,0.272478,0.0877613,0.852556,0.849396
0.13761,0.888572,0.745238,0.82104,0.268858,0.0871522,0.856173,0.851115
0.14111,0.887706,0.745849,0.825083,0.264572,0.0883808,0.850759,0.852739
0.140754,0.891561,0.746843,0.818087,0.260775,0.0839324,0.855517,0.857403
0.141171,0.889553,0.751393,0.821657,0.2557,0.0869464,0.851089,0.848831
0.135731,0.884646,0.751265,0.82037,0.258281,0.0925916,0.852239,0.850519
0.130859,0.889206,0.749926,0.819533,0.258501,0.0977175,0.85489,0.852827
0.128918,0.885781,0.747745,0.823273,0.258107,0.0986595,0.853611,0.855842
0.134263,0.880579,0.749575,0.818365,0.263343,0.0900191,0.860213,0.859881
0.130835,0.880814,0.7464,0.820073,0.256806,0.0900495,0.858713,0.863985
0.124727,0.881777,0.742291,0.815994,0.259557,0.08557,0.854792,0.85691
0.127301,0.886409,0.740955,0.810931,0.256345,0.0868679,0.847736,0.842769
0.128521,0.882596,0.751108,0.798195,0.262233,0.0853754,0.840268,0.840879
0.134688,0.878445,0.755288,0.792929,0.241004,0.086806,0.836239,0.84536
0.130667,0.87689,0.750111,0.787166,0.242407,0.08608,0.836763,0.841888
0.127792,0.868566,0.755955,0.79705,0.239912,0.0900401,0.835129,0.841695
0.12718,0.872776,0.748085,0.791158,0.240424,0.0879985,0.834757,0.842182
0.130139,0.872643,0.74787,0.786781,0.239202,0.0844253,0.833572,0.839029
0.129958,0.876068,0.746985,0.791239,0.238608,0.0841147,0.833924,0.841214
0.131429,0.874572,0.744848,0.791579,0.239227,0.0814843,0.833373,0.839973
0.128658,0.871898,0.747099,0.79287,0.235213,0.0813915,0.828175,0.840518
0.12488,0.87261,0.745337,0.802982,0.24229,0.0834363,0.837188,0.843045
0.121924,0.872851,0.743401,0.806064,0.236958,0.0876813,0.839172,0.847681
