# ICODE=1701080941, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=100000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.32737 -----------------
#dely    BF
0.050  0.4970  0.0035
0.150  0.5145  0.0037
0.250  0.4611  0.0035
0.350  0.3734  0.0030
0.450  0.3333  0.0028
0.550  0.2846  0.0026
0.650  0.2340  0.0022
0.750  0.1832  0.0019
0.850  0.1433  0.0016
0.950  0.0896  0.0011
1.050  0.0662  0.0009
1.150  0.0529  0.0008
1.250  0.0255  0.0004
1.350  0.0094  0.0002
1.450  0.0051  0.0001
1.550  0.0020  0.0001
1.650 -0.0006 -0.0000
1.750 -0.0007 -0.0001
